Entry,Ref,OLDRS,RANK,RS,RAWQP,QPRANK,QP,RANK2,RS2,RAWQP2,QP2,RANK3,RS3,RAWQP3,QP3,RawAvg,RatingYear,Vintage,Qterms,FullName,AppellationLevel,AppellationName,WineryName,Region,EvaluationAvg,Price,Grapes,Pairing,ScoreAvg,EvaluationAIS,ScoreAIS,EvaluationGR,ScoreGR,SLC,TLC,WineTypeIT,WineType,Alcohol,Bottles,AgingMonths,AgingTypeIT,AgingType,Notes,Tasting Notes,Country,VintageNV,Method,Sweetness
2,,,,,,,,,,,,,,,,,2022,2012,,Montecucco Sangiovese Cenere Riserva,,,Amiata,Toscana,,20,Sangiovese 100%,Carrè di maiale al forno.,,,,nd,nd,,,,,"14,5%",6,Legno 60 mesi,,,,"Rubino  luminoso  con  cenni  granato;  l'incipit  è  subito  intenso, di cuoio e tabacco, poi arrivano accenni di frutta in confettura e sfumature balsamiche. Al sorso è vigoroso, sorprende la vivace freschezza che si affianca a una trama tannica ben tessuta. Finale su sentori speziati e fruttati.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2017,,Lapillo,,,Amiata,Toscana,,26,Sangiovese 100%,Carni rosse o selvaggina,,,,nd,nd,,,,,"14,5%",3,Legno 60 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2018,,"Argentiera T (92,5)  Bolgheri Superiore Argentiera",,,Argentiera,Toscana,,10,Sangiovese 100%,,,,,nd,nd,,,,,"14,5%",3,Acciaio 20 mesi,,,,"abbinamento Salumi o insaccati o s c a n a ettari 80  bottiglie 500.000 produzione olearia Sì proprietà Stanislaus Turnauer conduzione enologica Nicolò Carrara conduzione agronomica Leonardo Raspini, Federico Zileri Dal Verme vendita diretta Sì  visita in azienda Sì",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Bolgheri Rosso Villa Donoratico,,,Argentiera,Toscana,,72,,Piccione alla ghiotta.,,,,nd,nd,,,,,"14,5%",80,Legno 14 mesi,,,,"Vivace abito rubino intenso. Il bouquet si apre su sentori fruttati di lampone e durone di Vignola, poi violetta, sbuffi di noce moscata, legno di cedro, aghi di pino e liquirizia. Al palato è profondo, robusto, con tannini pregiati ravvivati da buona freschezza. Finale lungo con ritorni di cassis.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Bolgheri Rosso Poggio Ai Ginepri,,,Argentiera,Toscana,,28,,Carni rosse o selvaggina,,,,nd,nd,,,,,"14,5%",115,Legno 12 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Arrighi (94)  Aleatico Passito Dell'Elba Silosò,,,Arrighi,Toscana,,16,,,,,,nd,nd,,,,,"14,5%",150,Acciaio 9 mesi e Legno 9 mesi,,,,"abbinamento Primi piatti di pasta o pasta fresca ripiena ettari 9  bottiglie 40.000 produzione olearia Sì proprietà Antonio Arrighi conduzione enologica Laura Zuddas, Giulia Arrighi conduzione agronomica Stefano Dini vendita diretta Sì  visita in azienda Sì",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2018,,Tresse Anfora,,,Arrighi,Toscana,,28,Aleatico 100%,Pesche di Prato.,,,,nd,nd,,,,,13%,3,Acciaio 6 mesi,,,,"Rubino lucente con nuance giovanili. Prugna e mora di rovo in confettura, gelée di fragola e cassis, violetta, mentuccia, cioccolato e bacche di ginepro. Avvolge il sorso con una dolce e intensa freschezza che si fonde e si alterna al tannino energico e succoso, in una danza di piaceri che possono creare dipendenza.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Hermia,,,Arrighi,Toscana,,30,,,,,,nd,nd,,,,,"13,5%",2,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Elba Vermentino Arembapampane,,,Arrighi,Toscana,,22,Viognier 100%,,,,,nd,nd,,,,,13%,3,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,V.I.P.,,,Arrighi,Toscana,,12,Vermentino 100%,Piatti di pesce,,,,nd,nd,,,,,"12,5%",5,Acciaio 7 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Valerius,,,Arrighi,Toscana,,24,Viognier 100%,Piatti di pesce,,,,nd,nd,,,,,"12,5%",3,Legno 6 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2017,,Avignonesi (92)  Vino Nobile Di Montepulciano Poggetto Di Sopra,,,Avignonesi,Toscana,,22,Ansonica 100%,,,,,nd,nd,,,,,13%,4,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2018,,Desiderio,,,Avignonesi,Toscana,,55,Sangiovese 100%,Tournedos alla Rossini.,,,,nd,nd,,,,,14%,2,Legno 20 mesi,,,,"Rubino acceso con sfumature granato. Esordio di frutti a bacca rossa e nera lavorati; seguono ricordi floreali, alloro, mirto, liquirizia, note di inchiostro e ardesia. Il sorso, delicato nell'incipit, si amplia con tannini eleganti e una briosa scia fresca. Lunga persistenza fruttata e balsamica.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2017,,50&50,,,Avignonesi,Toscana,,42,Merlot 100%,Carni rosse o selvaggina,,,,nd,nd,,,,,14%,35,Legno 20 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Da-Di,,,Avignonesi,Toscana,,99,Merlot 50% – Sangiovese 50%,Salumi o insaccati,,,,nd,nd,,,,,"13,5%",32,Legno 24 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Rosso Di Montepulciano,,,Avignonesi,Toscana,,20,Sangiovese 100%,,,,,nd,nd,,,,,13%,16,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2018,,Grifi,,,Avignonesi,Toscana,,15,Sangiovese 100%,Primi piatti di pasta o pasta fresca ripiena,,,,nd,nd,,,,,"13,5%",166,Legno 6 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2017,,Badia A Coltibuono Chianti Classico Cultus Boni Riserva,,,Badia A Coltibuono,Toscana,,42,,,,,,nd,nd,,,,,"14,5%",2,Legno 18 mesi,,,,"abbinamento Carni rosse o selvaggina ettari 64  bottiglie 230.000 produzione olearia Sì proprietà Famiglia Stucchi Prinetti conduzione enologica Maurizio Castelli, Roberto Stucchi Prinetti conduzione agronomica Sergio Lo Jacono vendita diretta Sì  visita in azienda Sì",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2017,,Chianti Classico Badia A Coltibuono Riserva,,,Badia A Coltibuono,Toscana,,27,Sangiovese 80% – altre varietà 20%,Tagliata di manzo.,,,,nd,nd,,,,,"14,5%",7,Legno 24 mesi,,,,"Tenue rubino con bordo granato. Debutto floreale, poi marasca, succo d’arancia, melagrana, erbe balsamiche e infine una punta di cannella e chiodi di garofano. Gustoso ed equilibrato al palato, i tannini sono agili e setosi, fusi con un’ottima sapidità. Lunga chiusura saporita.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2012,,Vin Santo Del Chianti Classico,,,Badia A Coltibuono,Toscana,,26,Sangiovese 90% – altre varietà 10%,Carni rosse o selvaggina,,,,nd,nd,,,,,14%,35,Legno 24 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Chianti Classico Badia A Coltibuono,,,Badia A Coltibuono,Toscana,,34,Malvasia 50% – Trebbiano 50%,Formaggi stagionati o erborinati,,,,nd,nd,,,,,15%,12,Legno 96 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Chianti Classico Selezione Rs,,,Badia A Coltibuono,Toscana,,14,Sangiovese 90% – altre varietà 10%,Primi piatti di pasta o pasta fresca ripiena,,,,nd,nd,,,,,"13,5%",133,Legno 12 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2018,,Badia Di Morrona Chianti I Sodi Del Paretaio Riserva,,,Badia Di Morrona,Toscana,,12,Sangiovese 100%,Salumi o insaccati,,,,nd,nd,,,,,"13,5%",67,Acciaio 12 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2018,,Terre Di Pisa Sangiovese Vignaalta,,,Badia Di Morrona,Toscana,,16,Sangiovese 100%,Lasagne ai porcini.,,,,nd,nd,,,,,14%,15,Legno 18 mesi,,,,"Rubino  luminoso.  Al  naso  è  sfaccettato:  arancia  rossa,  melograno e lampone cedono il passo a mirto, pepe, finocchietto e a sentori più profondi di menta, cacao e tabacco biondo. In bocca è  raffinato  e  saporito,  equilibrato  grazie  alla  sinergia  tra  la  freschezza  e  il  tannino  di  buona  fattura;  persistente  nel  finale  di agrume.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2018,,N'Antia,,,Badia Di Morrona,Toscana,,25,Sangiovese 100%,Formaggi stagionati o erborinati,,,,nd,nd,,,,,15%,9,Legno 24 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Taneto,,,Badia Di Morrona,Toscana,,30,,Primi piatti di pasta o pasta fresca ripiena,,,,nd,nd,,,,,"14,5%",6,Legno 15 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Vivaja,,,Badia Di Morrona,Toscana,,16,Syrah 70% – Merlot 15% – Sangiovese 15%,Carni rosse o selvaggina,,,,nd,nd,,,,,"14,5%",20,Legno 12 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Chianti I Sodi Del Paretaio,,,Badia Di Morrona,Toscana,,8,Sangiovese 100%,Salumi o insaccati,,,,nd,nd,,,,,"12,5%",5,Acciaio 6 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2022,,T,,,Badia Di Morrona,Toscana,,8,,,,,,nd,nd,,,,,14%,240,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2017,,Alfonso Baldetti Arenite,,,Alfonso Baldetti,Toscana,,,,,,,,nd,nd,,,,,,,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2017,,Cortona Syrah Crano,,,Alfonso Baldetti,Toscana,,47,Syrah 100%,Agnello di Zeri al forno con patate e funghi.,,,,nd,nd,,,,,14%,2,Legno 24 mesi,,,,"Rubino. Naso intenso: frutta rossa sotto spirito e mora di rovo, sentori balsamici di alloro e di mirto, iris e ricordi di cacao e liquirizia. Sorso pieno e avvolgente: il tannino è supportato dalla freschezza e si armonizza bene con la nota alcolica. Lungo finale sapido, con ritorno di liquirizia.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2018,,Cortona Sangiovese Marius,,,Alfonso Baldetti,Toscana,,25,Syrah 100%,Carni rosse o selvaggina,,,,nd,nd,,,,,"13,5%",10,Legno 12 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Piet Rosé,,,Alfonso Baldetti,Toscana,,19,Sangiovese 90% – Merlot 10%,Carni rosse o selvaggina,,,,nd,nd,,,,,"13,5%",8,Legno 8 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2016,,Baldetti Brut,,,Alfonso Baldetti,Toscana,,17,,Salumi o insaccati,,,,nd,nd,,,,,12%,3,Acciaio 7 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Chagrè,,,Alfonso Baldetti,Toscana,,25,,,,,,nd,nd,,,,,"12,5%",3,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2016,,Banfi (94)  Brunello Di Montalcino Vigna Marrucheto,,,Banfi,Toscana,,14,Chardonnay 50% – Grechetto 50%,Carni bianche o da cortile,,,,nd,nd,,,,,13%,5,Acciaio 6 mesi e Legno 6 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2015,,Brunello Di Montalcino Poggio All'Oro Riserva,,,Banfi,Toscana,,60,Sangiovese 100%,Guancia di vitello e scalogni.,,,,nd,nd,,,,,"14,5%",13,Legno 30 mesi,,,,"Smagliante mantello granato; ampio e raffinato, apre con amarena sotto spirito, prugna e susina rossa, lavanda e macis, foglia di tabacco su una scia di macchia mediterranea. Sorso suadente, fresco, con tannini vellutati e al tempo stesso energici che bilanciano le rotondità. Lungo ricordo di frutta rossa e note balsamiche.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2015,,Brunello Di Montalcino Poggio Alle Mura Riserva,,,Banfi,Toscana,,140,Sangiovese 100%,Primi piatti di pasta o pasta fresca ripiena,,,,nd,nd,,,,,"14,5%",27,Legno 42 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2017,,Excelsus,,,Banfi,Toscana,,67,Sangiovese 100%,Carni rosse o selvaggina,,,,nd,nd,,,,,"14,5%",20,Legno 30 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2018,,Bolgheri Rosso Aska,,,Banfi,Toscana,,48,Cabernet sauvignon 55% – Merlot 45%,Primi piatti di pasta o pasta fresca ripiena,,,,nd,nd,,,,,"15,5%",12,Legno 18 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2016,,Brunello Di Montalcino Castello Banfi,,,Banfi,Toscana,,19,,Carni rosse o selvaggina,,,,nd,nd,,,,,14%,80,Legno 10 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2010,,Brunello Brunello Di Montalcino Poggio All'Oro Riserva  | 2012 | 2013,,,Banfi,Toscana,,33,Sangiovese 100%,Carni rosse o selvaggina,,,,nd,nd,,,,,14%,535,Legno 24 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2017,,Baracchi (92)  Ardito,,,Baracchi,Toscana,,,,,,,,nd,nd,,,,,,,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2016,,Pinot Nero,,,Baracchi,Toscana,,35,Cabernet sauvignon 50% – Syrah 50%,Cinghiale alla cacciatora.,,,,nd,nd,,,,,15%,10,Legno 20 mesi,,,,"Veste  rubino  impenetrabile.  Intensi  profumi  di  amarena  sotto spirito e fragranze balsamiche aprono la strada a prugna in confettura, sottobosco, cardamomo e infine torrefazione. Al sorso è impetuoso, rivela una struttura fresca e calda, impreziosita dal tannino tenace ancora in evoluzione.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2017,,Baracchi Brut Trebbiano,,,Baracchi,Toscana,,28,Pinot nero 100%,Carni bianche o da cortile,,,,nd,nd,,,,,"14,5%",6,Legno 18 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Cortona Merlot Smeriglio,,,Baracchi,Toscana,,28,Trebbiano 100%,Piatti di verdure,,,,nd,nd,,,,,13%,12,Acciaio 8 mesi | 40 mesi sui lieviti,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Cortona Sangiovese Smeriglio,,,Baracchi,Toscana,,17,Merlot 100%,Primi piatti di pasta o pasta fresca ripiena,,,,nd,nd,,,,,"15,5%",5,Legno 12 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Cortona Syrah Smeriglio,,,Baracchi,Toscana,,17,Sangiovese 100%,"Zuppe, minestre o vellutate",,,,nd,nd,,,,,14%,10,Legno 12 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2015,,Barbanera T Gigino Grande,,,Barbanera,Toscana,,17,Syrah 100%,000.000 produzione olearia No proprietà Marco e Paolo Barbanera conduzione enologica Andrea Bernardini conduzione agronomica Staff aziendale vendita diretta No  visita in azienda No,,,,nd,nd,,,,,"15,5%",10,Legno 12 mesi,,,,abbinamento Salumi o insaccati o s c a n a ettari N.d.  bottiglie 11.,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2018,,Vecciano - Collezione Famiglia Barbanera,,,Barbanera,Toscana,,40,,,,,,nd,nd,,,,,14%,60,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2018,,Chieteno - Collezione Famiglia Barbanera,,,Barbanera,Toscana,,24,,,,,,nd,nd,,,,,"13,5%",150,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2016,,Baricci (93)  Brunello Di Montalcino,,,Baricci,Toscana,,22,Sangiovese 60% – Merlot 40%,,,,,nd,nd,,,,,"13,5%",150,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2015,,(92)  Brunello Di Montalcino Nello Riserva,,,Baricci,Toscana,,50,Sangiovese 100%,Filetti di fagianella.,,,,nd,nd,,,,,"14,5%",15,Legno 36 mesi,,,,"Tenue manto rubino vivace. Intenso nei profumi di pesca tabacchiera, ribes rosso, rosa, cannella, ceralacca, chiodi di garofano, legno di sandalo, mirto, sottobosco e burro di cacao. In bocca è fresco, succoso, contornato da tannini fitti, lungo con una gradevole scia ferruginosa sul finale.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Rosso Di Montalcino,,,Baricci,Toscana,,120,Sangiovese 100%,Cinghiale in dolceforte.,,,,nd,nd,,,,,15%,2,Legno 40 mesi,,,,"Rubino che vira al granato. Aromi di ciliegia, cioccolato, violetta, anice stellato, pepe, erbe aromatiche, citronella, cuoio, china, rabarbaro, tabacco, note di grafite e incenso. Gustoso, il tannino spalleggia l'acidità, buona persistenza con ritorni di frutti di bosco e cacao.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2017,,Basile Montecucco Sangiovese Ad Agio Riserva,,,Basile,Toscana,,20,Sangiovese 100%,Carni bianche o da cortile,,,,nd,nd,,,,,"14,5%",15,Legno 10 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2018,,Maremma Toscana Rosso Comandante,,,Basile,Toscana,,35,Sangiovese 100%,Lepre in salmì.,,,,nd,nd,,,,,14%,3,Legno 24 mesi,,,,"Orgogliosamente sangiovese, rosso rubino con sfumature granato. L’olfatto è importante ed esordisce con viola e ciliegia matura, mora e sottobosco, arancia amara, china, rabarbaro e speziatura  dolce.  Sorso  carezzevole  grazie  a  un  tannino  vellutato che non intacca l'equilibrio; elegante e piacevole nel lungo finale.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2018,,Montecucco Sangiovese Cartacanta,,,Basile,Toscana,,18,Merlot 50% – Sangiovese 50%,Carni rosse o selvaggina,,,,nd,nd,,,,,14%,8,Legno 18 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Montecucco Vermentino Artéteca,,,Basile,Toscana,,14,Sangiovese 100%,Primi piatti di pasta o pasta fresca ripiena,,,,nd,nd,,,,,14%,25,Legno 12 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2016,,Beatesca Brunello Di Montalcino,,,Beatesca,Toscana,,13,,"Crostacei, molluschi o crudità",,,,nd,nd,,,,,"12,5%",5,Acciaio 4 mesi e Legno 4 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2018,,Rosso Di Montalcino,,,Beatesca,Toscana,,69,Sangiovese 100%,Filetto alla Stroganoff.,,,,nd,nd,,,,,"14,5%",1,Legno 24 mesi,,,,"Rubino  vivace  e  luminoso.  Impatto  intenso  con  riconoscimenti che spaziano da frutta rossa in confettura, prugna, tabacco scuro, a cenni di cacao, erbe aromatiche, vaniglia e anice stellato. Bocca avvolgente e dinamica, tannino ben integrato, buona persistenza dai ritorni di liquirizia.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2018,,Ilex,,,Beatesca,Toscana,,30,Sangiovese 100%,Primi piatti di pasta o pasta fresca ripiena,,,,nd,nd,,,,,"13,5%",630,Legno 12 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Rosato Della Beatesca,,,Beatesca,Toscana,,20,Sangiovese 100%,Carni rosse o selvaggina,,,,nd,nd,,,,,"13,5%",3,Legno 12 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2018,,Pietro Beconcini Reciso,,,Pietro Beconcini,Toscana,,13,Sangiovese 100%,,,,,nd,nd,,,,,13%,1,Acciaio 6 mesi,,,,"abbinamento Salumi o insaccati ettari 14,5  bottiglie 100.000 produzione olearia Sì proprietà Leonardo Beconcini conduzione enologica Leonardo Beconcini, Maurizio Saettini conduzione agronomica Leonardo Beconcini, Maurizio Saettini vendita diretta Sì  visita in azienda Sì",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2017,,Vigna Alle Nicchie,,,Pietro Beconcini,Toscana,,28,Sangiovese 100%,Tonnarelli cacio e pepe.,,,,nd,nd,,,,,"14,5%",7,Legno 24 mesi,,,,"Luminoso manto rubino tenue. Profumi netti di ribes rosso, viola mammola, alloro, rosmarino, china, fava di cacao, macchia mediterranea e cuoio. L'ingresso in bocca è diretto con frutto in evidenza e tannino integrato, buona progressione che chiude con piacevoli ritorni di rabarbaro.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Ixe,,,Pietro Beconcini,Toscana,,40,Tempranillo 100%,Formaggi stagionati o erborinati,,,,nd,nd,,,,,"15,5%",3,Legno 24 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2018,,Chianti Pietro Beconcini Riserva,,,Pietro Beconcini,Toscana,,20,Tempranillo 100%,Carni bianche o da cortile,,,,nd,nd,,,,,"13,5%",23,Legno 15 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Terre Di Pisa Rosso Maurleo,,,Pietro Beconcini,Toscana,,22,Sangiovese 85% – Canaiolo 15%,Risotti di terra,,,,nd,nd,,,,,14%,10,Legno 18 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2022,,T,,,Pietro Beconcini,Toscana,,16,Sangiovese 70% – Malvasia nera 30%,Primi piatti di pasta o pasta fresca ripiena o s c a n a,,,,nd,nd,,,,,"13,5%",25,Legno 12 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2016,,Bertani Toscana (92)  Brunello Di Montalcino Vigna Spuntali,,,Bertani Toscana,Toscana,,,,,,,,nd,nd,,,,,,,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2017,,Vino Nobile Di Montepulciano Simposio Riserva,,,Bertani Toscana,Toscana,,64,Sangiovese 100%,Stracotto  di  manzo con funghi e polenta.,,,,nd,nd,,,,,"14,5%",10,Legno 6 mesi,,,,"Rubino  sontuoso.  Richiami  di  arancia  sanguinella  e  boero,  poi mirto, tè alla menta, pino mugo, cassis, erbe aromatiche, santoreggia, prugna e peonia. Sorso aristocratico e potente, fresco e dal tannino tenace e saporito, ottimo bilanciamento delle componenti,  persistente  dal  finale  agrumato.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2016,,Brunello Di Montalcino Poggio Al Granchio,,,Bertani Toscana,Toscana,,32,Sangiovese 100%,Primi piatti di pasta o pasta fresca ripiena,,,,nd,nd,,,,,"14,5%",10,Legno 18 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2016,,Brunello Di Montalcino Vigna Del Lago,,,Bertani Toscana,Toscana,,50,Sangiovese 100%,Carni rosse o selvaggina,,,,nd,nd,,,,,"14,5%",9,Legno 24 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2016,,Brunello Di Montalcino Val Di Suga,,,Bertani Toscana,Toscana,,58,Sangiovese 100%,Formaggi stagionati o erborinati,,,,nd,nd,,,,,14%,6,Legno 24 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2017,,Chianti Classico Gran Selezione Salivolpe,,,Bertani Toscana,Toscana,,40,Sangiovese 100%,Primi piatti di pasta o pasta fresca ripiena,,,,nd,nd,,,,,14%,60,Legno 24 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2018,,Bibbiano (94)  Chianti Classico Gran Selezione Vigna Del Capannino,,,Bibbiano,Toscana,,29,Sangiovese 100%,Carni rosse o selvaggina,,,,nd,nd,,,,,14%,5,Legno 24 mesi,,,,,Italy,,,
