Entry,Ref,OLDRS,RANK,RS,RAWQP,QPRANK,QP,RANK2,RS2,RAWQP2,QP2,RANK3,RS3,RAWQP3,QP3,RawAvg,RatingYear,Vintage,Qterms,FullName,AppellationLevel,AppellationName,WineryName,Region,EvaluationAvg,Price,Grapes,Pairing,ScoreAvg,EvaluationAIS,ScoreAIS,EvaluationGR,ScoreGR,SLC,TLC,WineTypeIT,WineType,Alcohol,Bottles,AgingMonths,AgingTypeIT,AgingType,Notes,Tasting Notes,Country,VintageNV,Method,Sweetness
2,,,,,,,,,,,,,,,,,2022,2017,,Cirò Rosso Classico Superiore Don Raffaele Riserva,,,Baroni Capoano,Calabria,,14,Gaglioppo 90% – Merlot 10%,Primi piatti di pasta o pasta fresca ripiena,,,,nd,nd,,,,,14%,7,Acciaio 6 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Cirò Rosato Don Angelo,,,Baroni Capoano,Calabria,,25,Gaglioppo 100%,Primi piatti di pasta o pasta fresca ripiena,,,,nd,nd,,,,,14%,6,Acciaio 6 mesi e Legno 18 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Cirò Bianco Antea,,,Baroni Capoano,Calabria,,12,Gaglioppo 90% – Syrah 10%,Salumi o insaccati,,,,nd,nd,,,,,13%,7,Acciaio 3 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Cirò Rosato,,,Baroni Capoano,Calabria,,12,,Piatti di pesce,,,,nd,nd,,,,,13%,7,Acciaio 3 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Brigante Vigneti & Cantina Cirò Rosato Manyarì,,,Brigante Vigneti,Calabria,,8,Gaglioppo 100%,Risotti di terra,,,,nd,nd,,,,,13%,18,Acciaio 3 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2018,,Essenzo,,,Brigante Vigneti,Calabria,,13,Gaglioppo 100%,Fegato alla veneziana.,,,,nd,nd,,,,,13%,15,Acciaio 5 mesi,,,,"Colore lucente dai toni della cipolla tropeana. L'olfatto è ben impostato e mette in evidenza sequenze di profumi che ricordano scorze di clementina, anguria e melagrana. Un accenno di salvia chiude un sorso convincente, fresco e delicato, che porta con sé una deliziosa sapidità.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,0727,,Cirò Rosso Classico Superiore  Riserva 2016,,,Brigante Vigneti,Calabria,,18,Pecorello 80% – Greco bianco 20%,Piatti di pesce,,,,nd,nd,,,,,13%,2,Acciaio 12 mesi e Legno 12 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2018,,Cirò Rosso Classico Etefe,,,Brigante Vigneti,Calabria,,20,Gaglioppo 100%,Carni rosse o selvaggina,,,,nd,nd,,,,,14%,3,Acciaio 6 mesi e Legno 6 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Zero Rosato,,,Brigante Vigneti,Calabria,,13,Gaglioppo 100%,Primi piatti di pasta o pasta fresca ripiena,,,,nd,nd,,,,,"13,5%",15,Acciaio 6 mesi e Legno 6 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Campana C Cirò Rosso Classico Superiore Casamatta,,,Campana,Calabria,,20,Gaglioppo 100%,"Zuppe, minestre o vellutate a l a b r i a",,,,nd,nd,,,,,14%,3,Acciaio 3 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Cirò Rosato Armacéra,,,Campana,Calabria,,12,Gaglioppo 100%,Costine di maiale in umido con fagioli.,,,,nd,nd,,,,,14%,1,Legno 12 mesi,,,,"Granato  dalla  decisa  vivacità.  Un  bouquet  che  si  rivela  piano, con  marasca  sotto  spirito,  cioccolato  fondente  e  una  voluta  di tabacco  dolce  accompagnata  da  un  pizzico  di  pepe  nero  e  un lieve sentore di china. Palato elegante, succoso e pieno, tannini di calibro e lunghezza da vero protagonista.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Harenae,,,Campana,Calabria,,7,Gaglioppo 100%,Carni bianche o da cortile,,,,nd,nd,,,,,"13,5%",3,Acciaio 3 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2014,,Cantina Val Di Neto Melissa Rosso Superiore Mutrò,,,Cantina Val Di Neto,Calabria,,7,,,,,,nd,nd,,,,,"12,5%",3,Acciaio 3 mesi,,,,abbinamento Formaggi freschi o a pasta filata ettari 20  bottiglie 60.000 produzione olearia Sì proprietà Carla Liguori conduzione enologica Fabio Mecca conduzione agronomica Antonio Molinaro vendita diretta Sì  visita in azienda Sì,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Amistà,,,Cantina Val Di Neto,Calabria,,19,Gaglioppo 75% – Greco nero 25%,Anatra all'arancia.,,,,nd,nd,,,,,"13,5%",7,Acciaio 3 mesi e Legno 12 mesi,,,,"echi di polvere di cacao e rose rosse appassite, un accenno di radice  di  liquirizia,  confettura  d'amarena  e  cuoio.  L'assaggio vede protagonista il tannino: di buona fattura e perfetto per sostenere un equilibrio piacevole e duraturo.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2018,,Arkè Barrique,,,Cantina Val Di Neto,Calabria,,12,Gaglioppo 100%,Piatti di pesce,,,,nd,nd,,,,,13%,6,Acciaio 3 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Cantine Benvenuto Benvenuto,,,Cantine Benvenuto,Calabria,,25,Aglianico 55% – Gaglioppo 35% – Greco nero 10%,Primi piatti di pasta o pasta fresca ripiena,,,,nd,nd,,,,,"13,5%",12,Acciaio 3 mesi e Legno 14 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Mare,,,Cantine Benvenuto,Calabria,,15,Zibibbo 100%,Panzanella di verdure e crostini con tartare di pezzogna.,,,,nd,nd,,,,,13%,8,Acciaio 6 mesi,,,,"Paglierino soffuso. Prorompente nei profumi, nitidi e ben delineati: debutto di pesca, poi la fragranza della zagara e l’agrumato della  clementina,  a  sfumare  finocchio  selvatico.  Gusto  fresco, vibrante ed equilibrato. Finale di carattere.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Terra,,,Cantine Benvenuto,Calabria,,12,Malvasia 60% – Zibibbo 40%,"Crostacei, molluschi o crudità",,,,nd,nd,,,,,13%,10,Acciaio 6 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Benvenuto Orange,,,Cantine Benvenuto,Calabria,,14,,Primi piatti di pasta o pasta fresca ripiena,,,,nd,nd,,,,,14%,8,Acciaio 6 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Celeste,,,Cantine Benvenuto,Calabria,,15,Zibibbo 100%,Carni bianche o da cortile,,,,nd,nd,,,,,13%,8,Acciaio 6 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Caparra & Siciliani Curiale,,,Caparra & Siciliani,Calabria,,12,Nero d’Avola 100%,Salumi o insaccati,,,,nd,nd,,,,,"13,5%",6,Acciaio 6 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Mastrogiurato,,,Caparra & Siciliani,Calabria,,8,Greco bianco 70% – Chardonnay 30%,Crudo di scampi.,,,,nd,nd,,,,,13%,12,Acciaio 3 mesi,,,,"Splendido giallo paglierino lucente che accompagna nella scoperta di un olfatto dalle fresche sfaccettature: fiori di acacia, pesca bianca, erbe aromatiche e una leggera nuance di pepe bianco. Abbrivio gustativo sapido e caratterizzato da una bella spalla acida. Ben calibrato e durevole.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2018,,Cirò Rosso Classico Superiore Vintage Edition,,,Caparra & Siciliani,Calabria,,15,Gaglioppo 70% – Greco nero 30%,Carni rosse o selvaggina,,,,nd,nd,,,,,14%,7,Acciaio 8 mesi e Legno 8 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Cirò Rosato Le Formelle,,,Caparra & Siciliani,Calabria,,8,Gaglioppo 100%,Carni rosse o selvaggina,,,,nd,nd,,,,,"13,5%",5,Acciaio 6 mesi e Legno 6 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2018,,Cirò Rosso Classico Superiore Volvito Riserva,,,Caparra & Siciliani,Calabria,,8,Gaglioppo 100%,Piatti di verdure,,,,nd,nd,,,,,13%,13,Acciaio 3 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Casa Comerci Granàtu,,,Casa Comerci,Calabria,,13,Gaglioppo 100%,,,,,nd,nd,,,,,"13,5%",13,Acciaio 12 mesi e Legno 8 mesi,,,,abbinamento Primi piatti di pasta o pasta fresca ripiena ettari 15  bottiglie 45.000 produzione olearia Sì proprietà Domenicantonio Silipo conduzione enologica Emiliano Falsini conduzione agronomica Stefano Dini vendita diretta Sì  visita in azienda Sì,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Jancu!,,,Casa Comerci,Calabria,,18,Magliocco canino 100%,Pasta con pesce spada e melanzane.,,,,nd,nd,,,,,"12,5%",8,Acciaio 6 mesi,,,,"Colore rosa vivace, luminoso e di giusta densità. Ventaglio odoroso dal quale emergono in modo netto melagrana, anguria, fresia, ricordi di erbe aromatiche e rosa. Bocca che si distende fresca e lineare, per concludere in un finale lungo e ammiccante.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Rèfulu,,,Casa Comerci,Calabria,,23,Greco bianco 100%,"Zuppe, minestre o vellutate",,,,nd,nd,,,,,12%,1,Acciaio 6 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Fantasia,,,Casa Comerci,Calabria,,15,Greco bianco 100%,Piatti di pesce,,,,nd,nd,,,,,"12,5%",3,Acciaio 6 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Non Sense,,,Casa Comerci,Calabria,,18,,Piatti di verdure,,,,nd,nd,,,,,12%,6,Acciaio 3 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2022,,C,,,Casa Comerci,Calabria,,18,Magliocco canino 100%,Risotti di pesce a l a b r i a,,,,nd,nd,,,,,12%,3,Acciaio 3 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,"Ceraudo (93,5)  Imyr",,,Ceraudo,Calabria,,,,,,,,nd,nd,,,,,,,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Grayasusi Etichetta Rame,,,Ceraudo,Calabria,,25,Chardonnay 100%,Ziti spezzati alla genovese.,,,,nd,nd,,,,,14%,6,Legno 5 mesi,,,,"Giallo splendente con un profilo olfattivo intenso e variegato: floreale di gelsomino e camomilla, fruttato di pesca e gelso bianco con un accenno di pepe bianco. Fresco e sapido il corpo, che rivela aromi di ananas e magnolia. Equilibrio e persistenza di rara fattura.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Nanà,,,Ceraudo,Calabria,,15,Gaglioppo 100%,"Crostacei, molluschi o crudità",,,,nd,nd,,,,,13%,13,Acciaio 8 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Grayasusi Etichetta Argento,,,Ceraudo,Calabria,,15,,Carni rosse o selvaggina,,,,nd,nd,,,,,14%,10,Acciaio 12 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Petelia,,,Ceraudo,Calabria,,30,Gaglioppo 100%,Carni bianche o da cortile,,,,nd,nd,,,,,13%,4,Legno 8 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Grisara,,,Ceraudo,Calabria,,15,,Piatti di pesce,,,,nd,nd,,,,,"13,5%",6,Acciaio 8 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Chimento Venticinque Marzo,,,Chimento,Calabria,,21,Pecorello 100%,,,,,nd,nd,,,,,"13,5%",9,Acciaio 8 mesi,,,,abbinamento Formaggi freschi o a pasta filata ettari 13  bottiglie 45.000 produzione olearia No proprietà Luigi Chimento conduzione enologica Vincenzo Chimento conduzione agronomica Paola Greco vendita diretta Sì  visita in azienda Sì,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Vitulia,,,Chimento,Calabria,,14,Magliocco dolce 100%,Agnello al finocchietto selvatico.,,,,nd,nd,,,,,"14,5%",20,Acciaio 8 mesi,,,,"le  mature,  poi  caffè  e  liquirizia  alleggeriti  da  un  refolo  di  terra autunnale.  Il  sorso  lascia  spazio  a  un  tannino  di  buona  fattura, necessario a dare corpo, fra percezioni fresche e morbide che accompagnano il lungo finale.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2018,,Luigi Quattordici,,,Chimento,Calabria,,16,Magliocco dolce 100%,Primi piatti di pasta o pasta fresca ripiena,,,,nd,nd,,,,,"14,5%",7,Acciaio 8 mesi e Legno 12 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Il Vescovado,,,Chimento,Calabria,,24,Magliocco dolce 100%,Carni rosse o selvaggina,,,,nd,nd,,,,,"15,5%",3,Acciaio 8 mesi e Legno 24 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Gallice,,,Chimento,Calabria,,12,Magliocco dolce 70% – Merlot 30%,Primi piatti di pasta o pasta fresca ripiena,,,,nd,nd,,,,,"14,5%",20,Acciaio 8 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Criserà Costa Viola,,,Criserà,Calabria,,10,Magliocco dolce 70% – Merlot 30%,,,,,nd,nd,,,,,"13,5%",5,Acciaio 5 mesi,,,,abbinamento Carni bianche o da cortile ettari 60  bottiglie 800.000 produzione olearia No proprietà Fratelli Tramontana conduzione enologica Francesco Tramontana conduzione agronomica Domenico Tramontana vendita diretta Sì  visita in azienda Sì,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2016,,Nerone Di Calabria,,,Criserà,Calabria,,10,Chardonnay 50% – Greco bianco 50%,Pollo fritto.,,,,nd,nd,,,,,"13,5%",27,Acciaio 2 mesi,,,,"Manto luminoso di un bel giallo paglierino. Il naso avvolge e centellina sensazioni che ricordano i fiori d’arancio e le pesche bianche, con sfumature di origano e un leggero miele a ingolosire. La beva è ottima, contraddistinta da spalla acida e aromi fruttati che si congedano con lentezza.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2018,,Dell'Aera Grandane,,,Dell'Aera,Calabria,,20,Nerello 70% – Sangiovese 30%,Carni rosse o selvaggina,,,,nd,nd,,,,,14%,26,Legno 24 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2022,,C,,,Dell'Aera,Calabria,,16,Nerello 100%,"Mezzi paccheri con sugo di carne, funghi e melanzane. a l a b r i a",,,,nd,nd,,,,,"14,5%",1,Legno 12 mesi,,,,"vividezza.  Si  annuncia  con  ricordi  di  confettura  d'amarena  per poi aprirsi su refoli di rosa appassita e cioccolato ad anticipare l'essenza di liquirizia e macchia mediterranea. Palato rotondo ed equilibrato, calibrata la persistenza.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,"Enotria (92,5)  91",,,Enotria,Calabria,,,,,,,,nd,nd,,,,,,,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Cirò Rosso Etichetta Oro,,,Enotria,Calabria,,10,,Involtini di pesce spada alla siciliana.,,,,nd,nd,,,,,12%,20,Acciaio 4 mesi,,,,"Giallo  cangiante  e  consistente.  Dinamico  e  vivace  nei  sentori, evidenzia tratti dolci di tiglio e pesca tabacchiera su un leggero soffio  di  pompelmo  rosa.  Accattivante  la  freschezza,  che  nulla toglie a una rotondità caratterizzante. Lenta la chiusura floreale.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Punta Dei 20,,,Enotria,Calabria,,7,Gaglioppo 80% – Nero d’Avola 20%,Primi piatti di pasta o pasta fresca ripiena,,,,nd,nd,,,,,"13,5%",30,Acciaio 6 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Cirò Bianco Etichetta Oro,,,Enotria,Calabria,,10,Gaglioppo 100%,Risotti di pesce,,,,nd,nd,,,,,12%,20,Acciaio 4 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2016,,Fattoria San Francesco Cirò Rosso Classico Superiore Duca Dell'Argillone Riserva,,,Fattoria,Calabria,,7,Greco bianco 100%,Piatti di pesce,,,,nd,nd,,,,,12%,20,Acciaio 4 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Vignacorta,,,Fattoria,Calabria,,15,Gaglioppo 100%,Pappardelle al sugo di lepre.,,,,nd,nd,,,,,14%,35,Acciaio 2 mesi e Legno 16 mesi,,,,"Ha il colore dei chicchi di melagrana. Snocciola profumi che affascinano, dalle diverse espressioni di ciliegia, more e gelsi neri, al cioccolato, a fragranze di fichi infornati e liquirizia. L'assaggio, pieno  e  rotondo,  si  conferma  d'equilibrio  e  lunga  persistenza.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2018,,Ronco Dei Quattroventi,,,Fattoria,Calabria,,15,,Primi piatti di pasta o pasta fresca ripiena,,,,nd,nd,,,,,13%,35,Legno 6 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Villaroja,,,Fattoria,Calabria,,15,Gaglioppo 100%,Carni rosse o selvaggina,,,,nd,nd,,,,,14%,40,Acciaio 2 mesi e Legno 12 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Settemari,,,Fattoria,Calabria,,15,Gaglioppo 100%,Risotti di terra,,,,nd,nd,,,,,13%,52,Acciaio 5 mesi e Legno 4 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Donna Rosa,,,Fattoria,Calabria,,15,Chardonnay 50% – Greco bianco 50%,"Zuppe, minestre o vellutate",,,,nd,nd,,,,,"12,5%",35,Acciaio 3 mesi e Legno 2 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Ferrocinto Terre Di Cosenza Pollino Magliocco,,,Ferrocinto,Calabria,,15,Gaglioppo 100%,"000.000 produzione olearia Sì proprietà Famiglia Nola conduzione enologica Luca Rosanova, Stefano Coppola conduzione agronomica Luigi Di Minco vendita diretta Sì  visita in azienda Sì",,,,nd,nd,,,,,13%,35,Acciaio 3 mesi e Legno,,,,abbinamento Risotti di pesce ettari 130  bottiglie 1.,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Terre Di Cosenza Pollino Bianco,,,Ferrocinto,Calabria,,20,Magliocco dolce 100%,Arrosto di vitello al forno.,,,,nd,nd,,,,,"13,5%",7,Acciaio 6 mesi e Legno 6 mesi,,,,"Rubino,  buona  concentrazione  e  propria  luminosità.  Una  complessa sequenza di sensazioni odorose ci porta dalla confettura di amarene al peperone, poi sfiora anice stellato e cacao. Avvolgente il corpo, i tannini si fondono con lo pseudocalore senza sopraffare la polposità del frutto. Finale intenso.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Pecorello,,,Ferrocinto,Calabria,,20,Mantonico bianco 100%,"Crostacei, molluschi o crudità",,,,nd,nd,,,,,13%,7,Acciaio 2 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Terre Di Cosenza Pollino Rosato,,,Ferrocinto,Calabria,,18,Pecorello 100%,Piatti di pesce,,,,nd,nd,,,,,13%,9,Acciaio 2 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2013,,Feudo Dei Sanseverino C Terre Di Cosenza Pollino Lacrima Nera Riserva,,,Feudo,Calabria,,20,Aglianico 100%,,,,,nd,nd,,,,,"12,5%",7,Acciaio 2 mesi,,,,"abbinamento Carni bianche o da cortile a l a b r i a ettari 2  bottiglie 10.000 produzione olearia Sì proprietà Cooperativa di produttori conduzione enologica Roberto Bisconte , Fabio Mecca conduzione agronomica Roberto Bisconte vendita diretta Sì  visita in azienda Sì",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2018,,Fezzigna Melissa Rosso Caraconessa,,,Fezzigna,Calabria,,20,Lacrima 100%,"ettari 4  bottiglie 15.000 produzione olearia Sì proprietà Famiglia Fezzigna conduzione enologica Francesco Fezzigna, Giuseppe Liotti conduzione agronomica Francesco Fezzigna vendita diretta Sì  visita in azienda Sì",,,,nd,nd,,,,,"13,5%",1,Acciaio 12 mesi e Legno 36 mesi,,,,"Un rosso rubino vivace che anticipa toni appaganti e una grande aderenza al vitigno: nuance di visciole e rosa appassita, poi caffè ed erba appena umida, sigaro e liquirizia. In bocca ha struttura ed equilibrio, insieme a ritorni tostati che ne delineano la persistenza. Braciole di agnello con carciofi.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Romido,,,Fezzigna,Calabria,,14,Gaglioppo 75% – Greco nero 25%,Lasagne alla bolognese.,,,,nd,nd,,,,,13%,2,Acciaio 30 mesi,,,,"Trama sottile che dal granato va verso l'aranciato. Ouverture floreale di rose e viole appassite, confettura di ciliegie nere, cannella e noce moscata. Il palato è articolato: mette il luce un tannino che non mortifica le rotondità; freschezza e sapidità rendono l'assaggio sostenuto e duraturo.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2018,,Milò,,,Fezzigna,Calabria,,10,Gaglioppo 70% – Greco nero 30%,Carni bianche o da cortile,,,,nd,nd,,,,,13%,2,Acciaio 6 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Euria,,,Fezzigna,Calabria,,13,Gaglioppo 60% – altre varietà 40%,Primi piatti di pasta o pasta fresca ripiena,,,,nd,nd,,,,,14%,2,Acciaio 28 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Melissa Bianco Caraconessa,,,Fezzigna,Calabria,,10,,Piatti di pesce,,,,nd,nd,,,,,12%,2,Acciaio 5 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Giraldi & Giraldi I Monaci,,,Giraldi & Giraldi,Calabria,,12,Greco bianco 95% – Malvasia 5%,Risotti di pesce,,,,nd,nd,,,,,"12,5%",2,Acciaio 5 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Donna Giuliana,,,Giraldi & Giraldi,Calabria,,9,Magliocco dolce 100%,Oca ripiena.,,,,nd,nd,,,,,"14,5%",40,Acciaio 6 mesi,,,,"Rubino  intenso  screziato  appena  di  granato.  Effluvi  di  visciole e  prugne,  accenni  di  cioccolato  e  liquirizia,  ricordi  di  cenere  e un soffio d'erica. L'ingresso è accattivante. Equilibrio in divenire e  potenza  espressiva  delineano  persistenze  modulate  su  note fruttate.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Lissia,,,Giraldi & Giraldi,Calabria,,8,,Salumi o insaccati,,,,nd,nd,,,,,13%,10,Acciaio 4 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,1845,,Ippolito  Cirò Rosso Classico Superiore Colli Del Mancuso Riserva 2018,,,Ippolito 1845,Calabria,,8,,Piatti di pesce,,,,nd,nd,,,,,13%,10,Acciaio 4 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2013,,Cirò Rosso Classico Superiore Ripe Del Falco Riserva,,,Ippolito 1845,Calabria,,14,Gaglioppo 100%,Pancia di maiale arrosto.,,,,nd,nd,,,,,"14,5%",20,Acciaio 10 mesi e Legno 12 mesi,,,,"di visciola matura intrecciate a nuance di caffè in polvere. Macchia mediterranea e liquirizia preparano a un assaggio godibile e di spessore, con tannini di fine tessitura. Finale che amplifica gli aromi tostati.",Italy,,,
