Entry,Ref,OLDRS,RANK,RS,RAWQP,QPRANK,QP,RANK2,RS2,RAWQP2,QP2,RANK3,RS3,RAWQP3,QP3,RawAvg,RatingYear,Vintage,Qterms,FullName,AppellationLevel,AppellationName,WineryName,Region,EvaluationAvg,Price,Grapes,Pairing,ScoreAvg,EvaluationAIS,ScoreAIS,EvaluationGR,ScoreGR,SLC,TLC,WineTypeIT,WineType,Alcohol,Bottles,AgingMonths,AgingTypeIT,AgingType,Notes,Tasting Notes,Country,VintageNV,Method,Sweetness
2,,,,,,,,,,,,,,,,,2023,2019,,Chianti I Sodi Del Paretaio Riserva,,,Badia di Morrona,Toscana,,16,Sangiovese 100%,Strudel di porcini e zucca con crema al Parmigiano,,,89,nd,nd,,,,,,6,,Legno 18 mesi,,,"Rubino lucente con riflessi granato. All’olfatto si esprime con note di frutta rossa matura, arancia sanguinella, muschio, pot-pourri di fiori rossi, aneto, con cenni di chiodi di garofano e di minerali ferrosi sullo sfondo. Fresco e sapido, discreto allungo dai ritorni di scorza di agrume e torrefazione.",Italy,,,
2,,,,,,,,,,,,,,,,,2023,2019,,Terre Di Pisa Sangiovese Vignaalta,,,Badia di Morrona,Toscana,,16,Sangiovese 100%,Lombata di vitello su letto di cipolline saltate,,,86,nd,nd,,,,,,6,,Legno 18 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2020,,Taneto,,,Badia di Morrona,Toscana,,16,Syrah 70% – Merlot 15% – Sangiovese 15%,Tagliatelle al ragù,,,86,nd,nd,,,,,,6,,Legno 18 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Felciaio,,,Badia di Morrona,Toscana,,16,Vermentino 100%,Canapè di pasta sfoglia al formaggio,,,86,nd,nd,,,,,,6,,Legno 18 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Chianti I Sodi Del Paretaio,,,Badia di Morrona,Toscana,,16,Sangiovese 85% – Cabernet sauvignon 5% – Merlot 5% –,Spaghetti alla carbonara,,,82,nd,nd,,,,,,6,,Legno 18 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Vivaja,,,Badia di Morrona,Toscana,,16,Sangiovese 100%,Frittura di moscardini,,,82,nd,nd,,,,,,6,,Legno 18 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2018,,Cortona Syrah Crano,,,Alfonso Baldetti,Toscana,,25,Syrah 100%,Cinghiale arrosto con castagne,,,91,nd,nd,,,,,14,8,,Legno 12 mesi e,,,"Cemento 8 mesi Rubino satinato. Ouverture di mirtillo, sottobosco, mora, susina, poi sfuma su fiori blu di glicine e iris. Accenni speziati, pepe nero, chiodi di garofano, sbuffi d’inchiostro, tamarindo e liquirizia. Il sorso è pieno e masticabile con un tannino ben integrato e persistente con aromi di bergamotto.",Italy,,,
2,,,,,,,,,,,,,,,,,2023,2018,,Arenite,,,Alfonso Baldetti,Toscana,,25,Syrah 100%,Cemento 8 mesi Beccacce allo spiedo,,,89,nd,nd,,,,,14,8,,Legno 12 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2019,,Cortona Sangiovese Marius,,,Alfonso Baldetti,Toscana,,25,Sangiovese 90% – Merlot 10%,,,,86,nd,nd,,,,,14,8,,Legno 12 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Chagrè,,,Alfonso Baldetti,Toscana,,25,Chardonnay 50% – Grechetto 50%,,,,86,nd,nd,,,,,14,8,,Legno 12 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Piet Rosé,,,Alfonso Baldetti,Toscana,,25,Syrah 100%,Pizza capricciosa,,,82,nd,nd,,,,,14,8,,Legno 12 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2017,,Brunello Di Montalcino Vigna Marrucheto,,,Banfi,Toscana,,60,Sangiovese 100%,Lepre in salmì,,,91,nd,nd,,,,,14,13,,Legno 30 mesi,,,"Rosso carminio intenso e vivace. Ventaglio olfattivo ampio con alternanza di frutta rossa e scura, frutti selvatici, visciole, prugna e scorza di arancia che accompagnano nuance empireumatiche, liquirizia e cioccolato. Tannini cesellati e gustosi che donano profondità al sorso, finale molto lungo e rotondo.",Italy,,,
2,,,,,,,,,,,,,,,,,2023,2016,,Brunello Di Montalcino Poggio All’Oro Riserva,,,Banfi,Toscana,,60,Sangiovese 100%,Gulasch di cervo con patate stufate,,,89,nd,nd,,,,,14,13,,Legno 30 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2016,,Brunello Di Montalcino Poggio Alle Mura Riserva,,,Banfi,Toscana,,60,Sangiovese 100%,Involtini di vitello lardellati,,,89,nd,nd,,,,,14,13,,Legno 30 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2017,,Brunello Di Montalcino Poggio Alle Mura,,,Banfi,Toscana,,60,Sangiovese 100%,Camoscio in umido,,,86,nd,nd,,,,,14,13,,Legno 30 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2019,,Bolgheri Rosso Aska,,,Banfi,Toscana,,60,Cabernet sauvignon 95% – Cabernet franc 5%,Quaglie alla cacciatora,,,86,nd,nd,,,,,14,13,,Legno 30 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2017,,Gigino Grande,,,Barbanera,Toscana,,45,Sangiovese 50% – Merlot 25% – Petit verdot 15% – Syrah 10%,Guancia di vitello in umido,,,89,nd,nd,,,,,14,80,,Acciaio 4 mesi,,,"Rubino porpora molto compatto. Crème di cassis, legno di cedro, fogliame ed eucalipto per un olfatto penetrante e leggibile. Trama gustativa esuberante e volumica, dal tannino plastico e ricca nei rimandi di frutti rossi in confettura. Trova una ragguardevole distensione nella scia mentolata.",Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Gigino Bianco,,,Barbanera,Toscana,,45,Malvasia bianca 30% – Trebbiano 25% – Vermentino 25% –,000 | Produzione olearia: No Proprietà: Marco e Paolo Barbanera Cond,,,86,nd,nd,,,,,14,80,,Acciaio 4 mesi,,,Seppioline ai ferri. Viticoltura: Convenzionale Bottiglie: 12.000. enologica: Andrea Bernardini Vendita diretta: No | Visite in azienda: No,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2016,,Brunello Di Montalcino Nello Riserva,,,Baricci,Toscana,,120,Sangiovese 100%,Bocconcini di cervo al cavolo nero,,,91,nd,nd,,,,,15,2,,Legno 40 mesi,,,"Carminio luminoso e profondo. Quadro tinte forti e molto evocativo con marasca matura, fogliame, tracce iodate, tabacco da pipa, timo e rabarbaro. Bocca di volume, tannino in evoluzione. La freschezza mitiga il calore per un vino elegante dai ritorni aromatici di erbette e lavanda e dall’ottima persistenza.",Italy,,,
2,,,,,,,,,,,,,,,,,2023,2020,,Rosso Di Montalcino,,,Baricci,Toscana,,120,Sangiovese 100%,Tordi in salmì,,,89,nd,nd,,,,,15,2,,Legno 40 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2017,,Brunello Di Montalcino,,,Baricci,Toscana,,120,Sangiovese 100%,Lepre alla cacciatora,,,89,nd,nd,,,,,15,2,,Legno 40 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2019,,Maremma Toscana Rosso Comandante,,,Basile,Toscana,,18,Merlot 50% – Sangiovese 50%,Nodini di cinta senese lardellati al forno,,,89,nd,nd,,,,,14,8,,Legno 18 mesi,,,"Rubino vivo, naso generoso e piacevole con frutta rossa matura, fiori, spezie, sottobosco e agrume scuro. In bocca è molto equilibrato, bella la vena sapida e il tannino estremamente morbido e rotondo. Il finale porta con sé con richiami di frutta rossa. Ottima beva.",Italy,,,
2,,,,,,,,,,,,,,,,,2023,2018,,Montecucco Sangiovese Ad Agio Riserva,,,Basile,Toscana,,18,Sangiovese 100%,Lombata di vitello su letto di cipolline saltate,,,89,nd,nd,,,,,14,8,,Legno 18 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2019,,Montecucco Sangiovese Cartacanta,,,Basile,Toscana,,18,Sangiovese 100%,Pecorino di Pienza,,,86,nd,nd,,,,,14,8,,Legno 18 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Montecucco Vermentino Artéteca,,,Basile,Toscana,,18,Vermentino 85% – Viognier 10% – Petit manseng 5%,Legno 4 mesi Vellutata di ceci con gamberi croccanti,,,82,nd,nd,,,,,14,8,,Legno 18 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2017,,Brunello Di Montalcino,,,Beatesca,Toscana,,69,Sangiovese 100%,Arista di maiale con salsa di prugne,,,89,nd,nd,,,,,14,2,,Legno 24 mesi,,,"Rubino vivace con nuance granato. Profumi raffinati di ciliegia e fragola in confettura, prugna, garofano, allusioni balsamiche e iodate, macchia mediterranea, liquirizia, eucalipto e accenni tostati. Al sorso è fresco, succoso e dal tannino serico, saporito nei rimbalzi di china e frutti rossi.",Italy,,,
2,,,,,,,,,,,,,,,,,2023,2019,,Rosso Di Montalcino,,,Beatesca,Toscana,,69,Sangiovese 100%,Lasagne alla bolognese,,,86,nd,nd,,,,,14,2,,Legno 24 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2019,,Ilex,,,Beatesca,Toscana,,69,Sangiovese 100%,Faraona al forno,,,86,nd,nd,,,,,14,2,,Legno 24 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2020,,Rosato Della Beatesca,,,Beatesca,Toscana,,69,Sangiovese 100%,Spalla cotta di San Secondo,,,82,nd,nd,,,,,14,2,,Legno 24 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2016,,Vigna Alle Nicchie,,,Pietro Beconcini,Toscana,,45,Tempranillo 100%,Capriolo con salsa di ribes rosso,,,91,nd,nd,,,,,15,2,,Legno 24 mesi,,,"Carminio luminoso. Ampio corredo olfattivo, confettura di frutti di bosco, amarena, cacao e pot-pourri di fiori, poi liquirizia, aghi di pino, chiodi di garofano e caffè. Corpo dai tannini nobili e dalla freschezza agrumata. Equilibrio dinamico giocato su aromi sapido-agrumati di tamarindo. Chiusura di eucalipto.",Italy,,,
2,,,,,,,,,,,,,,,,,2023,2019,,Reciso,,,Pietro Beconcini,Toscana,,45,Sangiovese 100%,Lasagne alla bolognese,,,89,nd,nd,,,,,15,2,,Legno 24 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2010,,Vin Santo Del Chianti Caratello,,,Pietro Beconcini,Toscana,,45,Malvasia bianca 50% – Trebbiano 30% –,Verdure in tempura,,,89,nd,nd,,,,,15,2,,Legno 24 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2020,,Ixe,,,Pietro Beconcini,Toscana,,45,Tempranillo 100%,Tagliatelle al ragù,,,86,nd,nd,,,,,15,2,,Legno 24 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2019,,Chianti Pietro Beconcini Riserva,,,Pietro Beconcini,Toscana,,45,Sangiovese 85% – Canaiolo 15%,Risotto con salsiccia e Taleggio,,,86,nd,nd,,,,,15,2,,Legno 24 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2018,,Vino Nobile Di Montepulciano Simposio Riserva,,,Bertani Toscana,Toscana,,34,Sangiovese 100%,Piccione al forno con cipollotti,,,89,nd,nd,,,,,14,10,,Legno 18 mesi,,,"Rubino vivo. Incastri olfattivi di marasca, ribes rosso, mirtillo in confettura, rosa bulgara ed erbe aromatiche, quindi ematite, china, eucalipto, caffè arabica, cacao, sottobosco. Bocca fresca e sapida, tannino di buona fattura in integrazione, si congeda con un sapore di rabarbaro.",Italy,,,
2,,,,,,,,,,,,,,,,,2023,2018,,Chianti Classico Gran Selezione Salivolpe,,,Bertani Toscana,Toscana,,34,Sangiovese 100%,Terrina di lepre con salsa di prugne,,,89,nd,nd,,,,,14,10,,Legno 18 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2017,,Brunello Di Montalcino Val Di Suga,,,Bertani Toscana,Toscana,,34,Sangiovese 100%,Cemento 12 mesi Grigliata di carne con salsa barbecue,,,86,nd,nd,,,,,14,10,,Legno 18 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2018,,Chianti Classico Monsenese Riserva,,,Bertani Toscana,Toscana,,34,Sangiovese 100%,Spezzatino di manzo,,,86,nd,nd,,,,,14,10,,Legno 18 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2019,,Vino Nobile Di Montepulciano Santa Caterina,,,Bertani Toscana,Toscana,,34,Sangiovese 100%,Guancia di vitello in umido,,,86,nd,nd,,,,,14,10,,Legno 18 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2019,,Chianti Classico Al Limite,,,Bertani Toscana,Toscana,,34,Sangiovese 100%,net bertanidomains,,,86,nd,nd,,,,,14,10,,Legno 18 mesi,,,Risotto con le quaglie. Località Val di Cava 53024 Montalcino (SI) T. 0577 804101 | M. bertani@bertani.com,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2019,,Chianti Classico Gran Selezione Vigne Del Montornello,,,Bibbiano,Toscana,,50,Sangiovese 100%,Cinghiale arrosto con castagne,,,91,nd,nd,,,,,,15,,Legno 24 mesi,,,"Esuberante carminio con filigrana granato. Bouquet di sublime fattura con amarena, mora, arancia sanguinella, ricordi pepati e di spezie, cenni balsamici e di sottobosco. Palato che si caratterizza per una trama setosa e fruttata con echi sapidi e balsamici.",Italy,,,
2,,,,,,,,,,,,,,,,,2023,2019,,Chianti Classico Gran Selezione Vigna Del Capannino,,,Bibbiano,Toscana,,50,Sangiovese 100%,Spezzatino di manzo,,,89,nd,nd,,,,,,15,,Legno 24 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2018,,Bibbianaccio,,,Bibbiano,Toscana,,50,Sangiovese 50% – Colorino 45% – Trebbiano e Malvasia 5%,Stufato di daino,,,89,nd,nd,,,,,,15,,Legno 24 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2020,,Chianti Classico,,,Bibbiano,Toscana,,50,Sangiovese 100%,Cemento 12 mesi Pasta e fagioli,,,86,nd,nd,,,,,,15,,Legno 24 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2019,,Chianti Classico Riserva,,,Bibbiano,Toscana,,50,Sangiovese 100%,Ravioli di magro con funghi chiodini,,,86,nd,nd,,,,,,15,,Legno 24 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2019,,Vino Nobile Di Montepulciano I Quadri,,,Bindella,Toscana,,30,Sangiovese 100%,Nodini di cinta senese lardellati al forno,,,91,nd,nd,,,,,14,13,,Legno 18 mesi,,,"Veste rubino lucente. Seducenti profumi di mentuccia e pirite si fondono con i piccoli frutti rossi e neri in confettura, viola, mirto, timo e arancia amara. Al sorso è avvolgente e saporito, il tannino è elegante e vellutato, perfetta sinergia con la vitale freschezza e l’alcol. Finale dai ritorni di frutto e agrume.",Italy,,,
2,,,,,,,,,,,,,,,,,2023,2019,,Vino Nobile Di Montepulciano Bindella,,,Bindella,Toscana,,30,Sangiovese 85% – Canaiolo 5% – Colorino 5% – Mammolo 5%,Coniglio in umido alle erbe aromatiche,,,86,nd,nd,,,,,14,13,,Legno 18 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2019,,Ardore,,,Bindella,Toscana,,30,Merlot 50% – Cabernet franc 25% – Cabernet sauvignon 25%,Faraona al forno,,,86,nd,nd,,,,,14,13,,Legno 18 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Gemella Rosato,,,Bindella,Toscana,,30,Sangiovese 80% – Syrah 20%,Crostini con baccalà mantecato,,,86,nd,nd,,,,,14,13,,Legno 18 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Gemella,,,Bindella,Toscana,,30,Sauvignon 100%,Polpettine di alici con crema di piselli,,,86,nd,nd,,,,,14,13,,Legno 18 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2018,,Mocenni Particella 91,,,Bindi Sergardi,Toscana,,48,Cabernet sauvignon 100%,Petto di germano reale al balsamico,,,91,nd,nd,,,,,14,3,,Legno 24 mesi,,,"Rubino di pregiata stoffa. Rivela immediati incastri di muschio, amarena, mora in confettura, ribes rosso e nero, seguiti da pirite, tamarindo, china, chiodi di garofano, cannella e infine eucalipto. Freschissimo e materico, la trama tannica è esemplare e lascia presagire sicura longevità. Durevole e sapido.",Italy,,,
2,,,,,,,,,,,,,,,,,2023,2018,,Chianti Classico Calidonia,,,Bindi Sergardi,Toscana,,48,Sangiovese 100%,Guanciale di vitello in umido con patate,,,86,nd,nd,,,,,14,3,,Legno 24 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2019,,Chianti Classico Ser Gardo,,,Bindi Sergardi,Toscana,,48,Sangiovese 100%,Filetto al pepe verde,,,86,nd,nd,,,,,14,3,,Legno 24 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2019,,Chianti Classico La Ghirlanda,,,Bindi Sergardi,Toscana,,48,Sangiovese 100%,Risotto ai porcini,,,86,nd,nd,,,,,14,3,,Legno 24 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Achille,,,Bindi Sergardi,Toscana,,48,Sangiovese 90% – Merlot 10%,Tagliatelle al ragù,,,82,nd,nd,,,,,14,3,,Legno 24 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Chianti Colli Senesi Al Canapo,,,Bindi Sergardi,Toscana,,48,Sangiovese 100%,Pasta alla gricia,,,82,nd,nd,,,,,14,3,,Legno 24 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2015,,Brunello Di Montalcino Tenuta Greppo Riserva,,,Biondi-Santi,Toscana,,540,Sangiovese 100%,Tordi in salmì,,,91,nd,nd,,,,,14,,,Legno 36 mesi,,,"Granato trasparente. Caleidoscopio olfattivo: spezie e cipria lasciano spazio all’aristocratica serie di frutti neri e carruba, il tutto imperlato di iodio, erbe officinali e tabacco. Al gusto è caldo e seducente, sintesi ideale di potenza e controllo; l’apporto tannico è perfetto. Finale interminabile e balsamico.",Italy,,,
2,,,,,,,,,,,,,,,,,2023,2016,,Brunello Di Montalcino Tenuta Greppo,,,Biondi-Santi,Toscana,,540,Sangiovese 100%,Brasato di lepre con riduzione di vino rosso,,,91,nd,nd,,,,,14,,,Legno 36 mesi,,,"Granato luminoso. Incanta con nitidi richiami di scorza d’arancia, mentuccia e viola cui si uniscono profumi autunnali di felce, fungo e terra bagnata. Ingresso al palato impeccabile e in progressione, sa coniugare durezze e morbidezze in un abbraccio armonioso, freschezza di supporto all’elegante tannino.",Italy,,,
2,,,,,,,,,,,,,,,,,2023,2019,,Rosso Di Montalcino Tenuta Greppo,,,Biondi-Santi,Toscana,,540,Sangiovese 100%,Risotto con rape rosse e Gorgonzola,,,86,nd,nd,,,,,14,,,Legno 36 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2020,,Chianti Rufina La Fuga,,,Borgo Macereto,Toscana,,18,Sangiovese 100%,Pappardelle con funghi porcini,,,86,nd,nd,,,,,13,8,,Acciaio 12 mesi,,,"Trasparente rubino. Lo spettro dischiude vibrazioni di arancia rossa, rosa canina, amarena, pepe rosa, chiodi di garofano, chinotto e frutti di bosco. Al palato è succoso, pulito, equilibrato e dal tannino setoso. Si congeda su tracce agrumate di arancia amara.",Italy,,,
2,,,,,,,,,,,,,,,,,2023,2020,,Il Borgo,,,Borgo Macereto,Toscana,,18,Pinot nero 100%,Zuppa di farro e borlotti,,,86,nd,nd,,,,,13,8,,Acciaio 12 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2018,,Chianti Rufina Musica Riserva,,,Borgo Macereto,Toscana,,18,Sangiovese 100%,Bocconcini di cervo al cavolo nero,,,82,nd,nd,,,,,13,8,,Acciaio 12 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Perdono,,,Borgo Macereto,Toscana,,18,Gamay 100%,Crostini con burro e salmone,,,82,nd,nd,,,,,13,8,,Acciaio 12 mesi,,,,Italy,,,
