Entry,Ref,OLDRS,RANK,RS,RAWQP,QPRANK,QP,RANK2,RS2,RAWQP2,QP2,RANK3,RS3,RAWQP3,QP3,RawAvg,RatingYear,Vintage,Qterms,FullName,AppellationLevel,AppellationName,WineryName,Region,EvaluationAvg,Price,Grapes,Pairing,ScoreAvg,EvaluationAIS,ScoreAIS,EvaluationGR,ScoreGR,SLC,TLC,WineTypeIT,WineType,Alcohol,Bottles,AgingMonths,AgingTypeIT,AgingType,Notes,Tasting Notes,Country,VintageNV,Method,Sweetness
2,,,,,,,,,,,,,,,,,2023,2017,,Mandrolisai Superiore Balente,,,Cantina Carboni,Sardegna,,25,Bovale 34% – Cannonau 33% – Monica 33%,Stinco di maiale al forno in pancetta affumicata,,,89,nd,nd,,,,,15,3,,Acciaio 12 mesi e,,,"Legno 24 mesi Rubino vivido. Mosaico olfattivo che esprime mora in infusione alcolica, anice stellato, legno di mirto, caffè, cacao e ricordi eterei. Sorso brioso e dinamico, con la corposa dotazione alcolica arginata dalla spalla acida e da tannini dolci e suadenti; corpo ben tornito e finale scandito da sentori fruttati.",Italy,,,
2,,,,,,,,,,,,,,,,,2023,2018,,Galante,,,Cantina Carboni,Sardegna,,25,Nasco 90% – Moscato 10%,Blu di capra,,,89,nd,nd,,,,,15,3,,Acciaio 12 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Balente,,,Cantina Carboni,Sardegna,,25,Bovale 50% – Cannonau 50%,Pappardelle con sugo di capriolo,,,86,nd,nd,,,,,15,3,,Acciaio 12 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2020,,Pin 8,,,Cantina Carboni,Sardegna,,25,Aleatico 100%,Grana Padano Riserva,,,86,nd,nd,,,,,15,3,,Acciaio 12 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Helios,,,Cantina Carboni,Sardegna,,25,Nasco 50% – Vermentino 40% – altre varietà 10%,Maltagliati con fiori di zucca e gamberetti,,,86,nd,nd,,,,,15,3,,Acciaio 12 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2020,,Vermentino Di Gallura Superiore Arakena,,,Cantina del Vermentino Monti,Sardegna,,25,Vermentino 100%,Cacciucco alla livornese,,,89,nd,nd,,,,,13,40,,Legno 6 mesi,,,"Paglierino dorato. Susina, cedro e salvia giocano con fichi e canditi; poi echi iodati. Al gusto presenta una complessità prodiga di morbidezze, rilanciate da freschezza e sapidità, in un perfetto bilanciamento di sensazioni; spartito d’impeccabile coerenza, con esotiche suggestioni in chiusura.",Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Vermentino Di Gallura Superiore Aghiloja Oro,,,Cantina del Vermentino Monti,Sardegna,,25,Vermentino 100%,Risotto all'isolana,,,86,nd,nd,,,,,13,40,,Legno 6 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Vermentino Di Gallura Funtanaliras Oro,,,Cantina del Vermentino Monti,Sardegna,,25,Vermentino 100%,"Trenette al pesto, patate e fagiolini",,,86,nd,nd,,,,,13,40,,Legno 6 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2016,,Galana,,,Cantina del Vermentino Monti,Sardegna,,25,Cabernet sauvignon 25% – Cagnulari 25% –,Legno 13 mesi Salame felino,,,86,nd,nd,,,,,13,40,,Legno 6 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2020,,Cannonau Di Sardegna Kiri,,,Cantina del Vermentino Monti,Sardegna,,25,Cannonau 100%,Straccetti di vitello al rosmarino,,,82,nd,nd,,,,,13,40,,Legno 6 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2014,,Vermentino Di Gallura Superiore Arakena,,,Cantina del Vermentino Monti,Sardegna,,25,,,,,89,nd,nd,,,,,13,40,,Legno 6 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2017,,Cannonau Di Sardegna Kiri,,,Cantina del Vermentino Monti,Sardegna,,25,,,,,89,nd,nd,,,,,13,40,,Legno 6 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2008,,Vernaccia Di Oristano Judikes Riserva,,,Cantina della Vernaccia,Sardegna,,50,Vernaccia di Oristano 100%,Petit four alle mandorle,,,91,nd,nd,,,,,14,3,,Legno 145 mesi,,,"Ambra brillante. Ampia sequenza olfattiva che richiama il marzapane, la frutta disidratata e il miele di castagno; sbuffi di elicriso, mandorla, pasticceria e note eteree. Sorso asciutto, generoso, combina in armonico equilibrio la potente dote alcolica e la vitalizzante sapidità; lunghissimo ed elegante finale.",Italy,,,
2,,,,,,,,,,,,,,,,,2023,2013,,Vernaccia Di Oristano Superiore Juighissa,,,Cantina della Vernaccia,Sardegna,,50,Vernaccia di Oristano 100%,Mostaccioli,,,89,nd,nd,,,,,14,3,,Legno 145 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2019,,Montiprama,,,Cantina della Vernaccia,Sardegna,,50,Nieddera 100%,Cemento 10 mesi Coppa piacentina,,,86,nd,nd,,,,,14,3,,Legno 145 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Vermentino Di Sardegna Is Arutas,,,Cantina della Vernaccia,Sardegna,,50,Vermentino 100%,Cemento 3 mesi Pesce spada al cartoccio,,,86,nd,nd,,,,,14,3,,Legno 145 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2018,,Cannonau Di Sardegna Corash Riserva,,,Cantina della Vernaccia,Sardegna,,50,Cannonau 100%,Legno 8 mesi e Cemento 12 mesi Spezzatino di manzo,,,86,nd,nd,,,,,14,3,,Legno 145 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2018,,Cannonau Di Sardegna Classico D53,,,Cantina Dorgali,Sardegna,,20,Cannonau 100%,Cinghiale arrosto con castagne,,,91,nd,nd,,,,,15,8,,Legno 24 mesi,,,"Rubino vivo. Attacco olfattivo fresco, orientato alla composta di lamponi; aprendosi vira su peonia, legno di mirto, chiodo di garofano, caffè e tabacco. Sorso vigoroso, con fresco impatto fruttato e tannini vivi ed eleganti, che donano un finale piacevolmente asciutto con suggestioni di cioccolato alla ciliegia.",Italy,,,
2,,,,,,,,,,,,,,,,,2023,2016,,Hortos,,,Cantina Dorgali,Sardegna,,20,Cannonau 60% – Syrah 40%,Gulasch di manzo alla paprica dolce,,,89,nd,nd,,,,,15,8,,Legno 24 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Cannonau Di Sardegna Kene,,,Cantina Dorgali,Sardegna,,20,Cannonau 100%,Legno 2 mesi Pecorino di Pienza,,,86,nd,nd,,,,,15,8,,Legno 24 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2019,,Cannonau Di Sardegna Nùrule Riserva,,,Cantina Dorgali,Sardegna,,20,Cannonau 100%,Agnolotti al piccione con sugo d'arrosto,,,86,nd,nd,,,,,15,8,,Legno 24 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2020,,Cannonau Di Sardegna Icorè,,,Cantina Dorgali,Sardegna,,20,Cannonau 100%,Legno 3 mesi Pappardelle al ragù di cinghiale,,,82,nd,nd,,,,,15,8,,Legno 24 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Cannonau Di Sardegna Rosé Filieri,,,Cantina Dorgali,Sardegna,,20,Cannonau 100%,Pollo fritto,,,82,nd,nd,,,,,15,8,,Legno 24 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2019,,Cannonau Di Sardegna Nepente Di Oliena Hòspes Riserva,,,Cantina Iolei,Sardegna,,35,Cannonau 100%,Fiorentina alla brace,,,89,nd,nd,,,,,13,1,,Acciaio 12 mesi e,,,"Legno 12 mesi Rubino-granato vivo. Profuma di cioccolato alla menta, vaniglia, liquirizia e tabacco biondo; poi mora di rovo e mirtilli, ricordi di gariga e note boisé. Perfetto equilibrio all’assaggio, con tannini raffinati sostenuti da vivaci contributi acido-sapidi; chiusura coerente, sapida e fruttata, di lunga persistenza.",Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Cannonau Di Sardegna Iolei,,,Cantina Iolei,Sardegna,,35,Cannonau 100%,Zampone e lenticchie,,,86,nd,nd,,,,,13,1,,Acciaio 12 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Cannonau Di Sardegna Nepente Di Oliena Vostè,,,Cantina Iolei,Sardegna,,35,Cannonau 100%,Pasta alla Norma,,,86,nd,nd,,,,,13,1,,Acciaio 12 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Cannonau Di Sardegna Nepente Di Oliena Rosato Juntos,,,Cantina Iolei,Sardegna,,35,Cannonau 100%,Pizza prosciutto e funghi,,,82,nd,nd,,,,,13,1,,Acciaio 12 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Vermentino Di Sardegna Majga,,,Cantina Iolei,Sardegna,,35,Vermentino 100%,Filetti di sogliola con salsa di asparagi,,,82,nd,nd,,,,,13,1,,Acciaio 12 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Vermentino Di Gallura Superiore Nozzinnà,,,Cantina Li Duni,Sardegna,,22,Vermentino 100%,Capitone in umido,,,89,nd,nd,,,,,16,6,,Acciaio 7 mesi,,,"Paglierino dai lampi verdolini. Esordio dai profumi agrumati, esotici, venati di floreale, con accenti mediterranei e una delicata mineralità. In bocca una lieve scia zuccherina e calda ammorbidisce i tratti gustativi, equilibrati da una vibrante freschezza e decisa sapidità, con finale lungo e appagante.",Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Vermentino Di Gallura Superiore Renabianca,,,Cantina Li Duni,Sardegna,,22,Vermentino 100%,Risotto alla zucca e astice,,,89,nd,nd,,,,,16,6,,Acciaio 7 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2019,,Tajanu,,,Cantina Li Duni,Sardegna,,22,Bovale 40% – Cannonau 40% – Caricagiola 20%,Legno 11 mesi Nodini di cinta senese lardellati al forno,,,86,nd,nd,,,,,16,6,,Acciaio 7 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Vermentino Di Gallura Nou,,,Cantina Li Duni,Sardegna,,22,Vermentino 100%,Timballo di riso e gamberi,,,86,nd,nd,,,,,16,6,,Acciaio 7 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Cannonau Di Sardegna Nalboni,,,Cantina Li Duni,Sardegna,,22,Cannonau 100%,Coniglio al forno con funghi,,,82,nd,nd,,,,,16,6,,Acciaio 7 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Li Junchi Spumante Extra Dry Rosé,,,Cantina Li Duni,Sardegna,,22,Cannonau 90% – Sangiovese 5% – Syrah 5%,Risotto alle ortiche,,,82,nd,nd,,,,,16,6,,Acciaio 7 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2020,,Cannonau Di Sardegna Nepente Di Oliena,,,Cantina Oliena,Sardegna,,25,Cannonau 100%,Cemento 6 mesi Trippa in umido,,,89,nd,nd,,,,,15,2,,Acciaio 12 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2016,,Cannonau Di Sardegna Nepente Di Oliena Corrasi Riserva,,,Cantina Oliena,Sardegna,,25,Cannonau 100%,Legno 6 mesi e Cemento 12 mesi Filetto di bue con salsa di Roquefort,,,89,nd,nd,,,,,15,2,,Acciaio 12 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2016,,Cannonau Di Sardegna Nepente Di Oliena Classico Irilai,,,Cantina Oliena,Sardegna,,25,Cannonau 100%,Legno 12 mesi e Cemento 12 mesi Stinco di maiale al forno in pancetta affumicata,,,86,nd,nd,,,,,15,2,,Acciaio 12 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Domina Lunae,,,Cantina Oliena,Sardegna,,25,Cannonau 100%,Terrina di coniglio,,,86,nd,nd,,,,,15,2,,Acciaio 12 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2018,,Carignano Del Sulcis Superiore Terre Brune,,,Cantina Santadi,Sardegna,,43,Carignano 95% – Bovale 5%,Bocconcini di cinghiale con salsa di prugne,,,91,nd,nd,,,,,15,90,,Legno 18 mesi e,,,"Cemento 6 mesi Rubino intenso con nuance granato. Bouquet elegante e ampio: sfoggia un fruttato di confettura di mirtilli e amarene, sul quale si adagia una scia balsamica di erbe mediterranee e ginepro; chiude con netta speziatura. Sorso di carattere, sostenuto da una solida trama tannica; sfuma in un finale di grande equilibrio.",Italy,,,
2,,,,,,,,,,,,,,,,,2023,2017,,Latinia,,,Cantina Santadi,Sardegna,,43,Nasco 100%,Torta caprese,,,91,nd,nd,,,,,15,90,,Legno 18 mesi e,,,"Legno 14 mesi Ambra luminoso. Ventaglio olfattivo ricco: al fruttato di confettura di albicocca, uvetta e ananas disidratato unisce mandorla, caramello e un raffinato soffio di zafferano. Dolce, mostra volume e suadente morbidezza, sostenuta da una salvifica vena fresca. Finale lento dai richiami mielati.",Italy,,,
2,,,,,,,,,,,,,,,,,2023,2020,,Villa Di Chiesa,,,Cantina Santadi,Sardegna,,43,Vermentino 60% – Chardonnay 40%,Branzino al cartoccio,,,89,nd,nd,,,,,15,90,,Legno 18 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2019,,Carignano Del Sulcis Rocca Rubia Riserva,,,Cantina Santadi,Sardegna,,43,Carignano 100% | Alc. 14 –5% | € 18 | Bt. 600.000,Stracotto d'asino,,,86,nd,nd,,,,,15,90,,Legno 18 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2019,,Cannonau Di Sardegna Noras,,,Cantina Santadi,Sardegna,,43,Cannonau 90% – Carignano 10%,Canestrato pugliese,,,86,nd,nd,,,,,15,90,,Legno 18 mesi e,,,,Italy,,,
