Entry,Ref,OLDRS,RANK,RS,RAWQP,QPRANK,QP,RANK2,RS2,RAWQP2,QP2,RANK3,RS3,RAWQP3,QP3,RawAvg,RatingYear,Vintage,Qterms,FullName,AppellationLevel,AppellationName,WineryName,Region,EvaluationAvg,Price,Grapes,Pairing,ScoreAvg,EvaluationAIS,ScoreAIS,EvaluationGR,ScoreGR,SLC,TLC,WineTypeIT,WineType,Alcohol,Bottles,AgingMonths,AgingTypeIT,AgingType,Notes,Tasting Notes,Country,VintageNV,Method,Sweetness
2,,,,,,,,,,,,,,,,,2022,2020,,Chiaro Di Luna,,,Annibale Alziati,Lombardia,,22,Croatina 95% – Uva rara 5%,,,,,nd,nd,,,,,15%,2,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,La Barbera,,,Annibale Alziati,Lombardia,,9,,,,,,nd,nd,,,,,"12,5%",1,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2022,,Bonarda L,,,Annibale Alziati,Lombardia,,12,Barbera 100%,,,,,nd,nd,,,,,15%,2,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2013,,Arpepe (94) Valtellina Superiore Sassella Rocce Rosse Riserva,,,Arpepe,Lombardia,,,,,,,,nd,nd,,,,,,,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2013,,"(92,5)  Valtellina Superiore Grumello Sant'Antonio Riserva",,,Arpepe,Lombardia,,60,Nebbiolo 100%,"Lasagne al ragù di faraona, peco- rino e tartufo nero.",,,,nd,nd,,,,,13%,11,Legno 39 mesi,,,,"Vivace  granato.  Panorama  olfattivo  di  straordinaria  grazia  e complessità: scorza d’arancia, viola essiccata, erbe amare quali ruta e melissa, un incedere di spezie, polvere di cacao e caffè. Vino di carattere e di rara fattura, capace di coniugare gli opposti con funambolica disinvoltura.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2017,,Valtellina Superiore Grumello Rocca De Piro,,,Arpepe,Lombardia,,60,Nebbiolo 100%,Capriolo in umido.,,,,nd,nd,,,,,13%,6,Legno 39 mesi,,,,"Rubino dai bagliori granato. Delicate note di frutta rossa preludono a una complessità tutta in divenire, dai profumi mediterranei di origano e fico d’india, alle fave di cacao, al tabacco biondo, al chinotto. Imperativo e vibrante, morbido e gentile al contempo, integro nel lungo congedo.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2017,,Valtellina Superiore Inferno Fiamme Antiche,,,Arpepe,Lombardia,,30,Nebbiolo 100%,Formaggi stagionati o erborinati,,,,nd,nd,,,,,"13,5%",22,Legno 12 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2017,,Valtellina Superiore Sassella Stella Retica,,,Arpepe,Lombardia,,30,Nebbiolo 100%,,,,,nd,nd,,,,,"13,5%",6,Legno 12 mesi abbinamento Carni rosse o selvaggina,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Rosso Di Valtellina,,,Arpepe,Lombardia,,30,Nebbiolo 100%,,,,,nd,nd,,,,,"13,5%",39,Legno 12 mesi abbinamento Carni rosse o selvaggina,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2022,,Valtellina,,,Arpepe,Lombardia,,18,Nebbiolo 100%,,,,,nd,nd,,,,,14%,29,Legno 6 mesi abbinamento Primi piatti di pasta o pasta fresca ripiena,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2018,,Avanzi Riviera Del Garda Classico Superiore Giovanni Avanzi,,,Avanzi,Lombardia,,,,,,,,nd,nd,,,,,,,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2017,,Lugana Borghetta Riserva,,,Avanzi,Lombardia,,8,Groppello 90% – Rebo 10%,Tagliata di manzo con tortino di patate.,,,,nd,nd,,,,,13%,20,Acciaio 15 mesi e Legno 15 mesi,,,,"Filigrana rosso cremisi. Al naso rivela dapprima toni di ciliegia, mora, prugna e mirtillo, poi lo spettro si allarga, con soffi di iris fresco, humus, liquirizia e rabarbaro. Conclude su papaia essiccata. Bocca fresca e di buona struttura, con tannino suadente e ottima persistenza.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Lugana Sirmione,,,Avanzi,Lombardia,,13,Trebbiano di Lugana 100%,"Zuppe, minestre o vellutate",,,,nd,nd,,,,,13%,11,Acciaio 10 mesi e Legno 6 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2016,,Rebo Montecorno,,,Avanzi,Lombardia,,11,Trebbiano di Lugana 100%,"Crostacei, molluschi o crudità",,,,nd,nd,,,,,13%,150,Acciaio 5 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Valtènesi Riviera Del Garda Classico Chiaretto Rosavera,,,Avanzi,Lombardia,,18,Rebo 100%,Carni rosse o selvaggina,,,,nd,nd,,,,,"14,5%",13,Legno 36 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Garda Bianco Dorobianco,,,Avanzi,Lombardia,,10,,Piatti di pesce,,,,nd,nd,,,,,13%,50,Acciaio 8 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2022,,Ballabio Farfalla Extra Brut Rosé Noir Collection N° 8,,,Ballabio,Lombardia,,9,Pinot bianco 50% – Trebbiano 50%,Formaggi freschi o a pasta filata,,,,nd,nd,,,,,"12,5%",20,Acciaio 5 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2013,,Oltrepò Pavese Metodo Classico Pinot Nero Dosage Zero Farfalla Cave Privée,,,Ballabio,Lombardia,,23,Pinot nero 100%,Filetti di lavarello grigliati.,,,,nd,nd,,,,,"12,5%",15,Acciaio 9 mesi | 30 mesi sui lieviti,,,,"Elegante rosa tenue, si caratterizza per un perlage fine e incessante. Piccoli frutti rossi, rosa e una leggera violetta si fondono a essenze di crosta di pane e delicate nuance vegetali. I richiami olfattivi decorano il sorso, che si rivela fresco e sapido.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2022,,Farfalla Dosage Zero Noir Collection N° 5,,,Ballabio,Lombardia,,65,,Carni bianche o da cortile,,,,nd,nd,,,,,13%,3,Acciaio 9 mesi e Legno 9 mesi | 80 mesi sui lieviti,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2018,,Banino (92) Aureum,,,Banino,Lombardia,,25,Pinot nero 100%,Risotti di terra,,,,nd,nd,,,,,"12,5%",30,Acciaio 9 mesi | 40 mesi sui lieviti,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Banino Bianco,,,Banino,Lombardia,,18,Malvasia di Candia aromatica 100%,Crostata  ai frutti di bosco.,,,,nd,nd,,,,,16%,1,Legno 24 mesi,,,,"Giallo dorato di grande luminosità. Il ventaglio dei profumi sfoggia  albicocca  disidratata,  dattero,  mandorla,  nocciola  e  fiori bianchi secchi. Poi evolve verso crema pasticciera e miele amaro, per chiudere sulla spezia dolce. Bocca morbida ed equilibrata,  si  congeda  con  rintocchi  d'albicocca  e  vaniglia.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2018,,San Colombano Tranquillo,,,Banino,Lombardia,,10,,"Zuppe, minestre o vellutate",,,,nd,nd,,,,,"13,5%",6,Acciaio 6 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2016,,San Colombano Riserva Vigna La Merla,,,Banino,Lombardia,,11,,Primi piatti di pasta o pasta fresca ripiena,,,,nd,nd,,,,,14%,6,Legno 12 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2022,,L,,,Banino,Lombardia,,22,,Carni rosse o selvaggina o m b a r d i a,,,,nd,nd,,,,,15%,3,Legno 24 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2017,,"Barbacarlo (92,5) Barbacarlo",,,Barbacarlo,Lombardia,,,,,,,,nd,nd,,,,,,,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2017,,Montebuono,,,Barbacarlo,Lombardia,,33,,Cervo  in  umido  con  patate fondenti.,,,,nd,nd,,,,,15%,3,Legno 10 mesi,,,,"Rubino intenso e impenetrabile ornato da una mousse finissima. Generoso all'olfatto, apre con effluvi di ciliegie, more, susine, seguiti  da  spezie  dolci,  veli  balsamici  e  di  macchia  mediterranea e  orme  tostate.  Sorso  ricco,  bilanciato  fra  freschezza  succosa e  tannino  morbido  e  ben  integrato.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2022,,Barboglio De Gaioncelli Franciacorta Brut,,,Barboglio De Gaioncelli,Lombardia,,28,,Primi piatti di pasta o pasta fresca ripiena,,,,nd,nd,,,,,"14,5%",2,Legno 10 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2014,,Franciacorta Dosaggio Zero Claro Riserva,,,Barboglio De Gaioncelli,Lombardia,,18,Chardonnay 90% – Pinot bianco 10%,Pizza con scampi e burrata.,,,,nd,nd,,,,,13%,12,Acciaio 7 mesi | 30 mesi sui lieviti,,,,"Dorato, solcato da bollicine numerose e sottili. Al naso si esprime su arancia e chinotto, pesca gialla, miele d'acacia e nocciola. Beva calda e avvolgente, sostenuto da un'acidità tesa e agrumata, che richiama pienamente le suggestioni olfattive. Chiude su una lunga tessitura sapida.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2016,,Franciacorta Brut Satèn Millesimato,,,Barboglio De Gaioncelli,Lombardia,,40,,Piatti di pesce,,,,nd,nd,,,,,12%,1,Acciaio 7 mesi e Legno 7 mesi | 65 mesi sui lieviti,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2017,,Barone Pizzini Franciacorta Extra Brut Rosé Edizione,,,Barone Pizzini,Lombardia,,22,Chardonnay 100%,Risotti di pesce,,,,nd,nd,,,,,"12,5%",12,Acciaio 8 mesi | 36 mesi sui lieviti,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2022,,Franciacorta Dosaggio Zero Animante L.A.,,,Barone Pizzini,Lombardia,,28,,Spaghetti al ragù bianco di cervo.,,,,nd,nd,,,,,12%,40,Acciaio 10 mesi e Legno 10 mesi | 35 mesi sui lieviti,,,,"Vivace e luminoso rosa in cui risalta un perlage copioso, fine e durevole. Sensazioni di fragolina di bosco, lampone, pompelmo rosso e melagrana anticipano ricordi di cipria, fresia, pepe rosa e menta cedrina. Giocato sull'abbraccio di freschezza e sapidità il corpo brioso.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2017,,Franciacorta Brut Satèn Edizione,,,Barone Pizzini,Lombardia,,25,,Formaggi stagionati o erborinati,,,,nd,nd,,,,,12%,6,Acciaio 8 mesi | 70 mesi sui lieviti,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,1927,,Franciacorta Brut Golf,,,Barone Pizzini,Lombardia,,28,Chardonnay 100%,,,,,nd,nd,,,,,12%,40,Acciaio 10,,,,mesi e Legno 10 mesi | 35 mesi sui lieviti abbinamento Primi piatti di pasta o pasta fresca ripiena,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2017,,Franciacorta Brut Nature Naturae Edizione,,,Barone Pizzini,Lombardia,,21,Chardonnay 100%,Piatti di verdure,,,,nd,nd,,,,,12%,90,Acciaio 8 mesi | 25 mesi sui lieviti,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2022,,Franciacorta Extra Brut Animante,,,Barone Pizzini,Lombardia,,28,,Piatti di pesce,,,,nd,nd,,,,,12%,20,Acciaio 10 mesi e Legno 10 mesi | 35 mesi sui lieviti,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2016,,Bellavista L (92)  Franciacorta Brut Rosé,,,Bellavista,Lombardia,,21,,"Crostacei, molluschi o crudità o m b a r d i a",,,,nd,nd,,,,,12%,80,Acciaio 8 mesi | 25 mesi sui lieviti,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2016,,Franciacorta Brut La Scala,,,Bellavista,Lombardia,,50,Chardonnay 65% – Pinot nero 35%,,,,,nd,nd,,,,,"12,5%",N.d.,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2022,,Franciacorta Non Dosato Alma Grande Cuvée,,,Bellavista,Lombardia,,42,Chardonnay 75% – Pinot nero 25%,,,,,nd,nd,,,,,"12,5%",N.d.,Acciaio,,,,7 mesi e Legno 7 mesi | 48 mesi sui lieviti abbinamento Risotti di pesce,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2010,,Guido Berlucchi (94)  Franciacorta Extra Brut Palazzo Lana Extrême Riserva,,,Guido Berlucchi,Lombardia,,35,Chardonnay 90% – Pinot nero 10%,,,,,nd,nd,,,,,"12,5%",N.d.,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2014,,Franciacorta Nature '61,,,Guido Berlucchi,Lombardia,,56,Pinot nero 100%,Aragosta alla catalana.,,,,nd,nd,,,,,"12,5%",5,Acciaio 6 mesi e Legno 6 mesi | 120 mesi sui lieviti,,,,"Veste dorata, luminosa, attraversata da catenelle fini e durevoli. Caleidoscopico l'olfatto: frutta secca e miele seguite da zagara, pesca bianca e albicocca; poi salvia e rosmarino, pane tostato e  sigaro.  Vigoroso  al  gusto,  il  frutto  succoso  bilancia  un  sorso energico e di bella persistenza.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2014,,Franciacorta Nature Blanc De Blancs '61,,,Guido Berlucchi,Lombardia,,32,,,,,,nd,nd,,,,,"12,5%",50,Acciaio,,,,6 mesi e Legno 6 mesi | 60 mesi sui lieviti abbinamento Piatti di verdure,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2014,,Franciacorta Nature Rosé '61,,,Guido Berlucchi,Lombardia,,40,Chardonnay 100%,Piatti di pesce,,,,nd,nd,,,,,"12,5%",15,Acciaio 6 mesi e Legno 6 mesi | 60 mesi sui lieviti,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2022,,Franciacorta Brut Rosé '61,,,Guido Berlucchi,Lombardia,,40,Pinot nero 100%,Piatti di pesce,,,,nd,nd,,,,,"12,5%",10,Acciaio 6 mesi | 60 mesi sui lieviti,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2022,,Franciacorta Brut Satèn '61,,,Guido Berlucchi,Lombardia,,22,Pinot nero 60% – Chardonnay 40%,"Crostacei, molluschi o crudità",,,,nd,nd,,,,,"12,5%",160,Acciaio 6 mesi | 24 mesi sui lieviti,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2022,,Franciacorta,,,Guido Berlucchi,Lombardia,,21,Chardonnay 100%,Formaggi freschi o a pasta filata,,,,nd,nd,,,,,"12,5%",160,Acciaio 6 mesi | 24 mesi sui lieviti,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2016,,Bersi Serlini Franciacorta Extra Brut,,,Bersi Serlini,Lombardia,,,,,,,,nd,nd,,,,,,,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2022,,Franciacorta Brut Blanc De Blancs Anniversario,,,Bersi Serlini,Lombardia,,60,Chardonnay 70% – Pinot bianco 30%,Tagliatelle al ragù di ombrina e fiori di zucca.,,,,nd,nd,,,,,"12,5%",5,Acciaio 6 mesi | 36 mesi sui lieviti,,,,"Vivace  e  brillante  paglierino  dalla  mousse  fine  e  persistente. Naso di classe, con tocchi di biancospino e pesca bianca su un leggero fondo di mandorla fresca, menta e liquirizia. Sorso deciso, guidato da buon equilibrio tra freschezza e sapidità. Lungo il finale di frutta bianca e mandorle.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2022,,Franciacorta Brut Satèn,,,Bersi Serlini,Lombardia,,45,Chardonnay 100%,"Zuppe, minestre o vellutate",,,,nd,nd,,,,,"12,5%",40,Acciaio 6 mesi | 24 mesi sui lieviti,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2022,,Franciacorta Brut Anteprima,,,Bersi Serlini,Lombardia,,45,Chardonnay 100%,Risotti di pesce,,,,nd,nd,,,,,"12,5%",40,Acciaio 6 mesi | 30 mesi sui lieviti,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2016,,Gianfranco Bertagna (91)   Montevolpe Rosso,,,Gianfranco Bertagna,Lombardia,,30,Chardonnay 90% – Pinot bianco 10%,,,,,nd,nd,,,,,"12,5%",50,Acciaio 6 mesi | 20 mesi sui lieviti,,,,"abbinamento Crostacei, molluschi o crudità ettari 13  bottiglie 200.000 produzione olearia Sì proprietà Gianfranco Bertagna conduzione enologica Marco Simonetti conduzione agronomica Enzo Corazzina vendita diretta Sì  visita in azienda Sì",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Chardonnay,,,Gianfranco Bertagna,Lombardia,,18,Cabernet 40% – Merlot 40% – Corvina 20%,Stracotto d’asino alla mantovana con i maccheroncini.,,,,nd,nd,,,,,15%,12,Acciaio 6 mesi e Legno 30 mesi,,,,"ra  aprono  le  danze  tra  prugna  e  fragoline  di  bosco;  sullo  sfondo stille di geranio, un pizzico di noce moscata e lieve tostatura. Bella la morbidezza all’assaggio, sostenuta da tannini levigati e da un'accennata spinta sapida.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Lugana,,,Gianfranco Bertagna,Lombardia,,7,Chardonnay 100%,Piatti di pesce,,,,nd,nd,,,,,"12,5%",10,Acciaio 6 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2022,,Montevolpe Brut Rosé,,,Gianfranco Bertagna,Lombardia,,11,Trebbiano di Lugana 100%,Piatti di pesce,,,,nd,nd,,,,,13%,26,Acciaio 6 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Dolcevolpe,,,Gianfranco Bertagna,Lombardia,,12,Pinot nero 70% – Chardonnay 30%,"Crostacei, molluschi o crudità",,,,nd,nd,,,,,"12,5%",3,Acciaio 8 mesi | 36 mesi sui lieviti,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Garda Colli Mantovani Bianco,,,Gianfranco Bertagna,Lombardia,,14,Chardonnay 100%,Carni bianche o da cortile,,,,nd,nd,,,,,15%,4,Acciaio e Legno 5 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2022,,Bertè & Cordini Oltrepò Pavese Metodo Classico Pinot Nero Brut Cuvée Della Casa,,,Bertè & Cordini,Lombardia,,7,,Risotti di terra,,,,nd,nd,,,,,"12,5%",10,Acciaio 8 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2013,,Oltrepò Pavese Rosso Valmaga,,,Bertè & Cordini,Lombardia,,22,Pinot nero 85% – Chardonnay 15%,Pesce  spada alla griglia con salsa mediterranea.,,,,nd,nd,,,,,"12,5%",5,Acciaio 8 mesi e Legno 8 mesi | 24 mesi sui lieviti,,,,"Tante bollicine a illuminare un paglierino vitale. Un riecheggiare di  frutta  esotica,  mango  e  papaia,  impreziosito  da  bergamotto, nocciola tostata, zenzero disidratato, tè verde e menta. Sublime e  generoso  il  profilo  gustativo,  dal  lungo  epilogo.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Oltrepò Pavese Sauvignon Masaria,,,Bertè & Cordini,Lombardia,,18,,Carni rosse o selvaggina,,,,nd,nd,,,,,14%,2,Acciaio 2 mesi e Legno 14 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2022,,Oltrepò Pavese Metodo Classico Pinot Nero Brut Cuvée Nero D'Oro,,,Bertè & Cordini,Lombardia,,14,Sauvignon 100%,Piatti di verdure,,,,nd,nd,,,,,13%,4,Acciaio 8 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2022,,L,,,Bertè & Cordini,Lombardia,,22,,,,,,nd,nd,,,,,"12,5%",5,,,,,Acciaio 8 mesi e Legno 8 mesi | 24 mesi sui lieviti abbinamento Carni bianche o da cortile o m b a r d i a,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2016,,Bettini Valtellina Superiore Valgella Vigna La Cornella,,,Bettini,Lombardia,,,,,,,,nd,nd,,,,,,,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2016,,Valtellina Superiore Inferno Prodigio,,,Bettini,Lombardia,,24,Nebbiolo 100%,,,,,nd,nd,,,,,"13,5%",3,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2017,,Sfursat Di Valtellina,,,Bettini,Lombardia,,24,Nebbiolo 100%,Formaggi stagionati o erborinati,,,,nd,nd,,,,,"13,5%",8,Legno 12 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2016,,Biava (93) Exenthia,,,Biava,Lombardia,,40,Nebbiolo 100%,Carni rosse o selvaggina,,,,nd,nd,,,,,"15,5%",9,Legno 12 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2018,,Giallo,,,Biava,Lombardia,,45,,Cassata siciliana.,,,,nd,nd,,,,,16%,600,Acciaio 12 mesi e Legno 24 mesi,,,,"Luminosa  tonalità  ambrata.  Naso  eclettico  e  intrigante:  un profluvio di fresia, arancia candita, mela caramellata, datteri; seguono  note  di  marzapane,  rosmarino  e  timo  essiccati,  con un tocco di zafferano. Dolcezza e calore in perfetto controcanto con freschezza e sapidità, a inquadrare un corpo longilineo.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2022,,Ghibellino,,,Biava,Lombardia,,35,Moscato giallo 80% – Moscato bianco 20%,Dolci al cucchiaio o a base di frutta,,,,nd,nd,,,,,15%,1,Acciaio 30 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2022,,Guelfo,,,Biava,Lombardia,,12,Merlot 60% – Cabernet franc 40%,Carni bianche o da cortile,,,,nd,nd,,,,,"13,5%",2,Acciaio 36 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2022,,Bonfadini Franciacorta Nature Veritas,,,Bonfadini,Lombardia,,18,Cabernet franc 100%,Carni rosse o selvaggina,,,,nd,nd,,,,,"13,5%",2,Acciaio 24 mesi e Legno 24 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2022,,Franciacorta Brut Nobilium,,,Bonfadini,Lombardia,,26,,Carpaccio di pesce spada agli agrumi.,,,,nd,nd,,,,,"12,5%",15,Acciaio 8 mesi | 36 mesi sui lieviti,,,,"Paglierino lucente, dal sofisticato perlage. Tra i profumi spicca la scorza di agrume, seguita da pesca bianca, mela golden e biancospino,  su  uno  sfondo  gessoso.  Il  sorso  è  cesellato  sull'asse fresco-sapido  e  bilanciato  da  una  cremosa  effervescenza.  Finale persistente su rimandi minerali.",Italy,,,
