Entry,Ref,OLDRS,RANK,RS,RAWQP,QPRANK,QP,RANK2,RS2,RAWQP2,QP2,RANK3,RS3,RAWQP3,QP3,RawAvg,RatingYear,Vintage,Qterms,FullName,AppellationLevel,AppellationName,WineryName,Region,EvaluationAvg,Price,Grapes,Pairing,ScoreAvg,EvaluationAIS,ScoreAIS,EvaluationGR,ScoreGR,SLC,TLC,WineTypeIT,WineType,Alcohol,Bottles,AgingMonths,AgingTypeIT,AgingType,Notes,Tasting Notes,Country,VintageNV,Method,Sweetness
2,,,,,,,,,,,,,,,,,2022,2020,,Valle D'Aosta Müller Thurgau,,,Cave Des Onze Communes,Vda,,20,Cornalin 100%,Salumi o insaccati Cave des Onze Communes,,,,nd,nd,,,,,14%,1,Acciaio 12 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Valle D'Aosta Chardonnay,,,Cave Des Onze Communes,Vda,,10,Müller Thurgau 100%,Trota di Lillaz al forno con crema di toma fresca.,,,,nd,nd,,,,,"12,5%",46,Acciaio 3 mesi,,,,"Un  sipario  paglierino  con  tenui  venature  verdoline.  All'olfatto il  preludio  è  segnato  da  delicati  profumi  di  mela  verde,  pesca bianca, ananas e leggere sfumature agrumate. Al palato è secco e fresco, con riconoscimenti di salvia e una sottile chiusura ammandorlata.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Valle D'Aosta Fumin,,,Cave Des Onze Communes,Vda,,15,Chardonnay 100%,Risotti di terra,,,,nd,nd,,,,,14%,24,Acciaio 5 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Valle D'Aosta Mayolet,,,Cave Des Onze Communes,Vda,,15,Fumin 100%,Carni rosse o selvaggina,,,,nd,nd,,,,,14%,13,Acciaio 3 mesi e Legno 10 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,(91)  Valle D'Aosta Rosso Gamaret,,,Cave Gargantua,Vda,,8,Mayolet 100%,"Zuppe, minestre o vellutate Cave Gargantua",,,,nd,nd,,,,,13%,4,Acciaio 6 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2022,,Spillo D'Oro,,,Cave Gargantua,Vda,,22,Gamaret 100%,Stracotto di vitello con patate al rosmarino.,,,,nd,nd,,,,,"14,5%",1,Legno 12 mesi,,,,"ti di bosco e muschio si fondono con viola e nuance d’arancia, per concludere con cannella e anice stellato. Abbrivio gustativo morbido e avvolgente, la polposità dell'amarena si lega a tannini setosi e fini.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Valle D'Aosta Bianco Daphne,,,Cave Gargantua,Vda,,35,,"Pasticceria secca, torte o cioccolato",,,,nd,nd,,,,,"13% €35 (0,375l)",550,Legno 21 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2018,,Valle D'Aosta Pinot Noir Pierre,,,Cave Gargantua,Vda,,32,Chardonnay 75% – Pinot grigio 25%,Primi piatti di pasta o pasta fresca ripiena,,,,nd,nd,,,,,14%,1,Legno 12 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Valle D'Aosta Torrette Supérieur Labié,,,Cave Gargantua,Vda,,40,Pinot nero 100%,Carni bianche o da cortile,,,,nd,nd,,,,,"13,5%",1,Legno 24 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2018,,Valle D'Aosta Rosso Impasse,,,Cave Gargantua,Vda,,22,Petit rouge 90% – Fumin 5% – Vien de Nus 5%,Carni rosse o selvaggina,,,,nd,nd,,,,,14%,2,Legno 12 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Valle D'Aosta Blanc De Morgex Et De La Salle Chaudelune Vin De Glace,,,Cave Mont Blanc De Morgex Et La Salle,Vda,,36,Merlot 50% – Petit rouge 30% – Fumin 20%,,,,,nd,nd,,,,,15%,1,Legno 24 mesi,,,,abbinamento Formaggi stagionati o erborinati Cave Mont Blanc de Morgex et La Salle,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2018,,Valle D'Aosta Blanc De Morgex Et De La Salle La Piagne,,,Cave Mont Blanc De Morgex Et La Salle,Vda,,45,Prié blanc 100%,Tegole valdostane.,,,,nd,nd,,,,,"13,5%",4,Legno 12 mesi,,,,"Oro compatto. Suggestioni copiose di frutta secca, fichi disidratati, cedro candito, miele d’acacia, salvia, pesca, uva sultanina e fiori appassiti. Gusto morbido, fresco e dalla sapida scia che s'allunga  su  ricordi  d'albicocca.  Vendemmia  notturna,  con  temperature molto rigide, per cogliere acini gelati.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2022,,Cuvée Des Guides,,,Cave Mont Blanc De Morgex Et La Salle,Vda,,26,Prié blanc 100%,"Crostacei, molluschi o crudità",,,,nd,nd,,,,,12%,16,Acciaio 12 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2013,,Valle D'Aosta Blanc De Morgex Et De La Salle Extra Brut Cuvée Du Prince,,,Cave Mont Blanc De Morgex Et La Salle,Vda,,90,Prié blanc 100%,,,,,nd,nd,,,,,12%,1,Acciaio,,,,8 mesi e Legno 8 mesi | 36 mesi sui lieviti abbinamento Primi piatti di pasta o pasta fresca ripiena,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Valle D'Aosta Blanc De Morgex Et De La Salle Vini Estremi,,,Cave Mont Blanc De Morgex Et La Salle,Vda,,23,Prié blanc 100%,,,,,nd,nd,,,,,12%,1,Acciaio 8 mesi,,,,"e Legno 8 mesi | 72 mesi sui lieviti abbinamento Crostacei, molluschi o crudità",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2018,,Valle D'Aosta Blanc De Morgex Et De La Salle Xt,,,Cave Mont Blanc De Morgex Et La Salle,Vda,,16,Prié blanc 100%,Piatti di pesce,,,,nd,nd,,,,,"11,5%",1,Acciaio 6 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Valle D'Aosta Fumin,,,Château Feuillet,Vda,,25,Prié blanc 100%,Piatti di verduere Château Feuillet,,,,nd,nd,,,,,12%,10,Acciaio 8 mesi | 18 mesi sui lieviti,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Valle D'Aosta Torrette Supérieur,,,Château Feuillet,Vda,,30,Fumin 90% – Syrah 10%,Cin- ghiale in civet.,,,,nd,nd,,,,,"13,5%",5,Legno 7 mesi,,,,"Fitta veste rosso rubino. Lo slancio iniziale accompagna a memorie di mirtillo, mora, marasca e prugna, ed evolve tra spezie e balsamicità con sbuffi di tabacco. Il corpo, ricco e avvolgente, è fresco e ben strutturato. Tannini leggiadri e ben integrati.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Valle D'Aosta Rosato,,,Château Feuillet,Vda,,28,Petit rouge 100%,Formaggi stagionati o erborinati,,,,nd,nd,,,,,15%,4,Legno 12 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Valle D'Aosta Petite Arvine,,,Château Feuillet,Vda,,15,Petit rouge 100%,Primi piatti di pasta o pasta fresca ripiena,,,,nd,nd,,,,,13%,1,Acciaio 5 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2022,,La Table Ronde,,,Château Feuillet,Vda,,18,Petite arvine 100%,Piatti di pesce,,,,nd,nd,,,,,"13,5%",10,Acciaio 6 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Valle D'Aosta Syrah,,,Château Feuillet,Vda,,20,Petit rouge 34% – Fumin 33% – Pinot nero 33%,Carni rosse o selvaggina,,,,nd,nd,,,,,14%,2,Legno 12 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2018,,Valle D'Aosta Enfer D'Arvier Digne Du Pape,,,Coenfer,Vda,,24,Syrah 100%,Carni rosse o selvaggina Coenfer,,,,nd,nd,,,,,14%,4,Acciaio 6 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2016,,Valle D'Aosta Enfer D'Arvier Clos De L'Enfer,,,Coenfer,Vda,,36,Petit rouge 100%,Agnello al forno.,,,,nd,nd,,,,,15%,1,Legno 12 mesi,,,,"Incantevole  rosso  carminio.  Ouverture  sinuosa,  con  confettura  di  prugne,  nuance  di  fiori  appassiti  e  chiodi  di  garofano  che ammaliano l’olfatto. Il leggero appassimento e la maturazione in tonneau regalano un palato generoso, morbido, con tannini serici e un finale di grande coerenza.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2018,,Valle D'Aosta Enfer D'Arvier,,,Coenfer,Vda,,30,Petit rouge 100%,Carni rosse o selvaggina,,,,nd,nd,,,,,14%,2,Legno 12 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2022,,Triskell,,,Coenfer,Vda,,24,Petit rouge 100%,Carni bianche o da cortile,,,,nd,nd,,,,,"13,5%",3,Legno 12 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Valle D'Aosta Gamay,,,Crotta Di Prado,Vda,,30,Mayolet 100%,,,,,nd,nd,,,,,12%,4,Acciaio 6 mesi | 36 mesi sui lieviti,,,,"abbinamento Risotti di terra Crotta di Prado ettari 1,8  bottiglie 13.000 produzione olearia No proprietà Costantin Praz conduzione enologica Costantin Praz, Jean Paul Praz conduzione agronomica Costantin Praz, Jean Paul Praz vendita diretta Sì  visita in azienda Sì",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Valle D'Aosta Torrette,,,Crotta Di Prado,Vda,,15,Gamay 100%,Tagliolini ai funghi porcini.,,,,nd,nd,,,,,14%,1,Acciaio 6 mesi,,,,"Manto rosso rubino luminoso. Profilo olfattivo caratterizzato da note ben definite, frutti rossi, sentori di sottobosco, confettura di prugna matura e cenni di corteccia di pino. Il sorso è coeso con tannini delicati e spezie quasi pungenti che sfumano in un alone mentolato.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Valle D'Aosta Pinot Gris,,,Crotta Di Prado,Vda,,14,,Salumi o insaccati,,,,nd,nd,,,,,"13,5%",5,Acciaio 6 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Valle D'Aosta Müller Thurgau,,,Crotta Di Prado,Vda,,16,Pinot grigio 100%,"Crostacei, molluschi o crudità",,,,nd,nd,,,,,14%,1,Acciaio 5 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Valle D'Aosta Pinot Noir,,,Crotta Di Prado,Vda,,13,Müller Thurgau 100%,Formaggi freschi o a pasta filata,,,,nd,nd,,,,,13%,2,Acciaio 5 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Valle D'Aosta Gewürztraminer,,,Crotta Di Prado,Vda,,14,Pinot nero 100%,Carni bianche o da cortile,,,,nd,nd,,,,,14%,2,Acciaio 6 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Valle D'Aosta Pinot Noir Grandgosier,,,La Cantina Di Cunéaz,Vda,,16,Gewürztraminer 100%,,,,,nd,nd,,,,,14%,860,Acciaio 5 mesi,,,,"abbinamento Piatti di pesce La Cantina di Cunéaz ettari 1,3  bottiglie 10.000 produzione olearia No proprietà Nadir Cunéaz conduzione enologica Nadir Cunéaz conduzione agronomica Nadir Cunéaz vendita diretta Sì  visita in azienda Sì",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Valle D'Aosta Rosso Badebec,,,La Cantina Di Cunéaz,Vda,,16,Pinot nero 100%,Costolette di vitello in terrina.,,,,nd,nd,,,,,"13,5%",2,Legno 12 mesi,,,,"ciliegia,  albicocca  e  arancia,  poi  rosa  rossa,  humus  e  sottobosco. Impronta gustativa succosa e sapida che guida a una chiosa di lampone e fragolina. Tannini giovanili che garantiranno un'ottima evoluzione.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Valle D'Aosta Rosso Les Gosses,,,La Cantina Di Cunéaz,Vda,,16,,Carni rosse o selvaggina,,,,nd,nd,,,,,"13,5%",2,Legno 12 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2022,,L'Entso,,,La Cantina Di Cunéaz,Vda,,16,,Salumi o insaccati,,,,nd,nd,,,,,13%,2,Acciaio 11 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Valle D'Aosta Gewürztraminer Pantagruel,,,La Cantina Di Cunéaz,Vda,,20,Fumin 60% – altre varietà 40%,Carni rosse o selvaggina,,,,nd,nd,,,,,"13,5%",700,Legno 12 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Valle D'Aosta Petit Rouge,,,Diego Curtaz,Vda,,17,Gewürztraminer 100%,,,,,nd,nd,,,,,"13,5%",1,Legno 8 mesi,,,,"abbinamento Piatti di pesce Diego Curtaz ettari 1,5  bottiglie 10.000 produzione olearia No proprietà Diego Curtaz conduzione enologica Diego Curtaz conduzione agronomica Diego Curtaz vendita diretta Sì  visita in azienda Sì",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Valle D'Aosta Chardonnay,,,Diego Curtaz,Vda,,13,Petit rouge 100%,Coniglio alla cacciatora con patate al rosmarino.,,,,nd,nd,,,,,"13,5%",2,Acciaio 7 mesi,,,,"Un  vivido  scenario  rosso  cremisi.  Giovanile  all’olfatto,  con  evidenze di frutti di bosco e fiorellini di campo, erba tagliata e accenni di sottobosco. Al palato è materico e duraturo, con lievi ritorni speziati di pepe. Tannini piacevoli e aggraziati.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2022,,Dï Meun,,,Diego Curtaz,Vda,,15,Chardonnay 100%,Piatti di pesce,,,,nd,nd,,,,,"13,5%",1,Acciaio 6 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Valle D'Aosta Torrette,,,Diego Curtaz,Vda,,12,,Primi piatti di pasta o pasta fresca ripiena,,,,nd,nd,,,,,"13,5%",1,Acciaio 7 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Valle D'Aosta Gamay,,,Diego Curtaz,Vda,,13,,Salumi o insaccati,,,,nd,nd,,,,,"13,5%",3,Acciaio 7 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2022,,Deux Petits Doux,,,Maison Agricole D&D,Vda,,13,Gamay 100%,,,,,nd,nd,,,,,"13,5%",1,Acciaio 6 mesi,,,,"abbinamento Carni bianche o da cortile Maison Agricole D&D ettari 4,5  bottiglie 20.000 produzione olearia No proprietà Daniela Dellio conduzione enologica Mattia Nicoletta conduzione agronomica vendita diretta Sì visita in azienda Sì",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Valle D'Aosta Torrette Supérieur,,,Maison Agricole D&D,Vda,,25,,Crema di Cogne e cialde di frutta secca.,,,,nd,nd,,,,,14%,720,Acciaio 17 mesi,,,,"Smagliante giallo dorato. L'appassimento evidenzia sbuffi di albicocca disidratata, ananas, cedro candito, pasticceria secca, pesca sciroppata, miele millefiori, camomilla e fiore di tiglio. Morbido,  ben  equilibrato,  si  congeda  lentamente  regalando  sfiziosi aromi di frutta gialla.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Valle D'Aosta Fumin,,,Maison Agricole D&D,Vda,,20,Petit rouge 90% – Syrah 10%,Carni rosse o selvaggina,,,,nd,nd,,,,,"14,5%",1,Acciaio e Legno 12 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Valle D'Aosta Torrette,,,Maison Agricole D&D,Vda,,20,Fumin 100%,Carni rosse o selvaggina,,,,nd,nd,,,,,"13,5%",1,Acciaio e Legno 10 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Valle D'Aosta Petite Arvine,,,Maison Agricole D&D,Vda,,15,,Salumi o insaccati,,,,nd,nd,,,,,"13,5%",5,Acciaio 12 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Valle D'Aosta Petite Arvine,,,Nicola Del Negro,Vda,,15,Petite arvine 100%,,,,,nd,nd,,,,,"14,5%",3,Acciaio 6 mesi,,,,"abbinamento Crostacei, molluschi o crudità Nicola Del Negro ettari 1,7  bottiglie 15.000 produzione olearia No proprietà Nicola Del Negro conduzione enologica Nicola Del Negro conduzione agronomica Nicola Del Negro vendita diretta Sì  visita in azienda Sì",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Valle D'Aosta Pinot Noir Laon,,,Nicola Del Negro,Vda,,15,Petite arvine 100%,Spigola al forno aromatizzata al dragoncello.,,,,nd,nd,,,,,"13,5%",1,Acciaio 8 mesi,,,,"Tenue giallo paglierino lucente. Dopo doviziose ventate di cedro e pompelmo, vira su accenni di ananas, fiore di acacia, zenzero e pepe bianco. Conquista il palato con sensazioni fresche, sapide e  amaricanti  che  si  fondono  in  un'interminabile  scia  agrumata.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Valle D'Aosta Muscat De Chambave,,,Nicola Del Negro,Vda,,30,Pinot nero 100%,Carni bianche o da cortile,,,,nd,nd,,,,,"14,5%",500,Acciaio 2 mesi e Legno 12 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Valle D'Aosta Torrette Dante,,,Nicola Del Negro,Vda,,14,Muscat petit grain 100%,"Crostacei, molluschi o crudità",,,,nd,nd,,,,,14%,3.000 Ferm. Acciaio,Acciaio 4 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Valle D'Aosta Petit Rouge,,,Di Barrò,Vda,,30,Petit rouge 90% – Cornalin 10%,Risotti di terra Di Barrò,,,,nd,nd,,,,,"14,5%",300,Acciaio 2 mesi e Legno 12 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2015,,Valle D'Aosta Torrette Superieur Ostro,,,Di Barrò,Vda,,14,Petit rouge 100%,Stinco di maiale al forno.,,,,nd,nd,,,,,13%,1,Acciaio 11 mesi,,,,"Lampi purpurei illuminano il rosso rubino. Sontuoso ventaglio olfattivo: fragola, lampone, gelso nero e mora di rovo. Epilogo elegante con aliti mentolati e sottili sbuffi di chiodi di garofano. La beva, raffinata e fresca, è ritmata dal ritorno del frutto e da tannini cesellati.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Valle D'Aosta Syrah,,,Di Barrò,Vda,,25,Petit rouge 90% – altre varietà 10%,Carni rosse o selvaggina,,,,nd,nd,,,,,"14,5%",1,Acciaio 36 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Valle D'Aosta Petite Arvine,,,Di Barrò,Vda,,17,Syrah 100%,Carni rosse o selvaggina,,,,nd,nd,,,,,14%,2,Acciaio 11 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2018,,Valle D'Aosta Pinot Gris,,,Di Barrò,Vda,,17,Petite arvine 100%,Primi piatti di pasta o pasta fresca ripiena,,,,nd,nd,,,,,"13,5%",1,Acciaio 18 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Valle D'Aosta Torrette,,,Di Barrò,Vda,,14,Pinot grigio 100%,"Crostacei, molluschi o crudità",,,,nd,nd,,,,,14%,1,Acciaio 26 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2018,,Valle D'Aosta Rosso L'Aîné,,,Didier Gerbelle,Vda,,14,Petit rouge 90% – altre varietà 10%,Salumi o insaccati Didier Gerbelle,,,,nd,nd,,,,,"13,5%",2,Acciaio 12 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2022,,Jeux De Cépages L'Atouéyo,,,Didier Gerbelle,Vda,,24,Neyret 100%,Chateaubriand.,,,,nd,nd,,,,,14%,2,Legno 12 mesi,,,,"geranio e viola, finale speziato con accenni di tabacco. La maturazione, prevalentemente in anfora, genera un gusto ricco, caldo e avvolgente dal tannino setoso e garbato. Piacevole la lunga persistenza balsamica.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2018,,Valle D'Aosta Rosso Peque-Na!,,,Didier Gerbelle,Vda,,12,,"Crostacei, molluschi o crudità",,,,nd,nd,,,,,13%,15,Acciaio 6 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Valle D'Aosta Gamay L'Atouéyo,,,Didier Gerbelle,Vda,,16,Cornalin 80% – Fumin 10% – Prëmetta 10%,Salumi o insaccati,,,,nd,nd,,,,,14%,5,Legno 12 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2022,,Fils Du Pays,,,Didier Gerbelle,Vda,,12,Gamay 100%,Formaggi freschi o a pasta filata,,,,nd,nd,,,,,13%,4,Acciaio 6 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Valle D'Aosta Petite Arvine Chatel Argent,,,Grosjean Vins,Vda,,23,Mayolet 50% – Petit rouge 50%,Carni bianche o da cortile Grosjean Vins,,,,nd,nd,,,,,13%,2,Acciaio 10 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Valle D'Aosta Pinot Noir Vigne Tzeriat,,,Grosjean Vins,Vda,,13,Petite arvine 100%,La- sagne verdi con spinaci e fonduta.,,,,nd,nd,,,,,"13,5%",3,Acciaio 6 mesi,,,,"Sfoggia un paglierino di pregevole fattura. Preludio delizioso, un bouquet composto da pompelmo rosa, pesca, ananas, fiori bianchi e soffi minerali di pietra focaia. Assaggio fresco e sapido, con accenni ammandorlati che prolungano il piacere gustativo.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Valle D'Aosta Chardonnay Le Vin De Michel,,,Grosjean Vins,Vda,,19,Pinot nero 100%,Carni bianche o da cortile,,,,nd,nd,,,,,13%,7,Legno 18 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Valle D'Aosta Torrette Supérieur Vigne Rovettaz,,,Grosjean Vins,Vda,,25,Chardonnay 100%,Piatti di pesce,,,,nd,nd,,,,,"13,5%",1,Legno 12 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Valle D'Aosta Fumin Vigne Rovettaz,,,Grosjean Vins,Vda,,15,,Formaggi stagionati o erborinati,,,,nd,nd,,,,,13%,5,Legno 15 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Valle D'Aosta Syrah,,,Grosjean Vins,Vda,,22,Fumin 100%,Carni rosse o selvaggina,,,,nd,nd,,,,,13%,2,Legno 15 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2022,,Le Doyen,,,Institut Agricole Régional,Vda,,14,Syrah 100%,Carni rosse o selvaggina Institut Agricole Régional,,,,nd,nd,,,,,13%,4,Legno 15 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2018,,Valle D'Aosta Fumin,,,Institut Agricole Régional,Vda,,16,Nebbiolo 90% – Neyret 10%,Millefoglie di manzo e lardo di Arnad con mele caramellate.,,,,nd,nd,,,,,"13,5%",660,Acciaio 6 mesi e Legno 12 mesi,,,,"Granato soffuso e  delicato. All'olfatto regala marasca, visciola, peonia e bonbon di liquirizia alla viola, è invitante, contraddistinto da aromi polposi. L'ingresso è ben calibrato e sapido, la trama tannica è giovane ma già distinta.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Valle D'Aosta Vuillermin,,,Institut Agricole Régional,Vda,,16,Fumin 100%,Carni rosse o selvaggina,,,,nd,nd,,,,,13%,3,Acciaio 6 mesi e Legno 12 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Valle D'Aosta Petit Rouge,,,Institut Agricole Régional,Vda,,16,Vuillermin 100%,Formaggi stagionati o erborinati,,,,nd,nd,,,,,13%,2,Acciaio 6 mesi e Legno 12 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Valle D'Aosta Petite Arvine,,,Institut Agricole Régional,Vda,,12,Petit rouge 100%,Carni rosse o selvaggina,,,,nd,nd,,,,,14%,5,Acciaio 9 mesi,,,,,Italy,,,
